,accepted_species,Assigned_group,number_of_species_in_group
354,Tarenna asiatica,BOR,100
354,Tarenna asiatica,IND,142
354,Tarenna asiatica,LAO,120
354,Tarenna asiatica,NNS,47
354,Tarenna asiatica,SRL,92
354,Tarenna asiatica,TAI,89
354,Tarenna asiatica,THA,205
354,Tarenna asiatica,VIE,201
355,Swertia chirayita,ASS,118
355,Swertia chirayita,EHM,114
355,Swertia chirayita,NEP,108
355,Swertia chirayita,WHM,82
356,Swertia brownii,BUR,41
356,Swertia brownii,ETH,47
356,Swertia brownii,KEN,85
356,Swertia brownii,RWA,34
356,Swertia brownii,TAN,109
356,Swertia brownii,UGA,76
356,Swertia brownii,ZAI,136
357,Palicourea coriacea,BOL,122
357,Palicourea coriacea,BZC,97
357,Palicourea coriacea,BZL,109
357,Palicourea coriacea,BZS,55
358,Coussarea hydrangeifolia,BOL,122
358,Coussarea hydrangeifolia,BZC,97
358,Coussarea hydrangeifolia,BZE,101
358,Coussarea hydrangeifolia,BZL,109
358,Coussarea hydrangeifolia,BZN,145
358,Coussarea hydrangeifolia,PAR,51
358,Coussarea hydrangeifolia,PER,121
359,Wrightia tinctoria,BAN,125
359,Wrightia tinctoria,IND,142
359,Wrightia tinctoria,MYA,174
360,Adina cordifolia,ASS,118
360,Adina cordifolia,BAN,125
360,Adina cordifolia,CBD,139
360,Adina cordifolia,CHC,226
360,Adina cordifolia,CHS,179
360,Adina cordifolia,EHM,114
360,Adina cordifolia,IND,142
360,Adina cordifolia,LAO,120
360,Adina cordifolia,MLY,152
360,Adina cordifolia,MYA,174
360,Adina cordifolia,NEP,108
360,Adina cordifolia,SRL,92
360,Adina cordifolia,THA,205
360,Adina cordifolia,VIE,201
361,Centaurium quadrifolium,BAL,16
361,Centaurium quadrifolium,SPA,40
362,Leptadenia pyrotechnica,ALG,26
362,Leptadenia pyrotechnica,BKN,46
362,Leptadenia pyrotechnica,CHA,37
362,Leptadenia pyrotechnica,CMN,125
362,Leptadenia pyrotechnica,DJI,14
362,Leptadenia pyrotechnica,EGY,15
362,Leptadenia pyrotechnica,ERI,21
362,Leptadenia pyrotechnica,ETH,47
362,Leptadenia pyrotechnica,GST,11
362,Leptadenia pyrotechnica,IND,142
362,Leptadenia pyrotechnica,IRN,40
362,Leptadenia pyrotechnica,LBY,18
362,Leptadenia pyrotechnica,MLI,41
362,Leptadenia pyrotechnica,MOR,25
362,Leptadenia pyrotechnica,MTN,14
362,Leptadenia pyrotechnica,NGA,116
362,Leptadenia pyrotechnica,NGR,16
362,Leptadenia pyrotechnica,OMA,20
362,Leptadenia pyrotechnica,PAK,61
362,Leptadenia pyrotechnica,PAL,28
362,Leptadenia pyrotechnica,SAU,28
362,Leptadenia pyrotechnica,SEN,55
362,Leptadenia pyrotechnica,SIN,16
362,Leptadenia pyrotechnica,SOM,34
362,Leptadenia pyrotechnica,SUD,72
362,Leptadenia pyrotechnica,YEM,27
363,Prismatomeris tetrandra,AND,62
363,Prismatomeris tetrandra,ASS,118
363,Prismatomeris tetrandra,BAN,125
363,Prismatomeris tetrandra,BOR,100
363,Prismatomeris tetrandra,CBD,139
363,Prismatomeris tetrandra,CHC,226
363,Prismatomeris tetrandra,CHH,84
363,Prismatomeris tetrandra,CHS,179
363,Prismatomeris tetrandra,EHM,114
363,Prismatomeris tetrandra,IND,142
363,Prismatomeris tetrandra,MLY,152
363,Prismatomeris tetrandra,MYA,174
363,Prismatomeris tetrandra,PHI,93
363,Prismatomeris tetrandra,SRL,92
363,Prismatomeris tetrandra,THA,205
363,Prismatomeris tetrandra,VIE,201
364,Mitragyna stipulosa,ANG,77
364,Mitragyna stipulosa,BEN,73
364,Mitragyna stipulosa,CAB,37
364,Mitragyna stipulosa,CAF,95
364,Mitragyna stipulosa,CHA,37
364,Mitragyna stipulosa,CMN,125
364,Mitragyna stipulosa,CON,102
364,Mitragyna stipulosa,GAB,99
364,Mitragyna stipulosa,GAM,29
364,Mitragyna stipulosa,GHA,85
364,Mitragyna stipulosa,GNB,48
364,Mitragyna stipulosa,GUI,89
364,Mitragyna stipulosa,IVO,93
364,Mitragyna stipulosa,LBR,77
364,Mitragyna stipulosa,NGA,116
364,Mitragyna stipulosa,SEN,55
364,Mitragyna stipulosa,SIE,73
364,Mitragyna stipulosa,SUD,72
364,Mitragyna stipulosa,TOG,51
364,Mitragyna stipulosa,UGA,76
364,Mitragyna stipulosa,ZAI,136
364,Mitragyna stipulosa,ZAM,68
365,Wendlandia tinctoria,ASS,118
365,Wendlandia tinctoria,BAN,125
365,Wendlandia tinctoria,CBD,139
365,Wendlandia tinctoria,CHC,226
365,Wendlandia tinctoria,CHS,179
365,Wendlandia tinctoria,EHM,114
365,Wendlandia tinctoria,IND,142
365,Wendlandia tinctoria,MYA,174
365,Wendlandia tinctoria,NEP,108
365,Wendlandia tinctoria,THA,205
365,Wendlandia tinctoria,VIE,201
366,Gentianella germanica,AUT,44
366,Gentianella germanica,BGM,22
366,Gentianella germanica,BUL,49
366,Gentianella germanica,CZE,36
366,Gentianella germanica,FRA,49
366,Gentianella germanica,GER,38
366,Gentianella germanica,GRB,19
366,Gentianella germanica,ITA,53
366,Gentianella germanica,NET,22
366,Gentianella germanica,POL,29
366,Gentianella germanica,ROM,43
366,Gentianella germanica,SWI,42
366,Gentianella germanica,YUG,53
367,Faramea occidentalis,BLZ,53
367,Faramea occidentalis,BOL,122
367,Faramea occidentalis,BZC,97
367,Faramea occidentalis,BZL,109
367,Faramea occidentalis,BZN,145
367,Faramea occidentalis,CAY,14
367,Faramea occidentalis,CLM,138
367,Faramea occidentalis,COS,84
367,Faramea occidentalis,CUB,45
367,Faramea occidentalis,DOM,34
367,Faramea occidentalis,ECU,90
367,Faramea occidentalis,ELS,42
367,Faramea occidentalis,FRG,85
367,Faramea occidentalis,GUA,67
367,Faramea occidentalis,GUY,84
367,Faramea occidentalis,HAI,31
367,Faramea occidentalis,HON,63
367,Faramea occidentalis,JAM,26
367,Faramea occidentalis,LEE,32
367,Faramea occidentalis,MXC,44
367,Faramea occidentalis,MXE,55
367,Faramea occidentalis,MXG,61
367,Faramea occidentalis,MXS,67
367,Faramea occidentalis,MXT,72
367,Faramea occidentalis,NIC,70
367,Faramea occidentalis,PAN,89
367,Faramea occidentalis,PER,121
367,Faramea occidentalis,PUE,28
367,Faramea occidentalis,SUR,77
367,Faramea occidentalis,SWC,15
367,Faramea occidentalis,TRT,43
367,Faramea occidentalis,VEN,116
367,Faramea occidentalis,WIN,30
368,Pentalinon luteum,BAH,16
368,Pentalinon luteum,CAY,14
368,Pentalinon luteum,CUB,45
368,Pentalinon luteum,DOM,34
368,Pentalinon luteum,FLA,25
368,Pentalinon luteum,HAI,31
368,Pentalinon luteum,JAM,26
368,Pentalinon luteum,LEE,32
368,Pentalinon luteum,PUE,28
368,Pentalinon luteum,SWC,15
368,Pentalinon luteum,TCI,8
368,Pentalinon luteum,WIN,30
369,Oxystelma esculentum,ASS,118
369,Oxystelma esculentum,BAN,125
369,Oxystelma esculentum,CBD,139
369,Oxystelma esculentum,CHA,37
369,Oxystelma esculentum,CHC,226
369,Oxystelma esculentum,CHS,179
369,Oxystelma esculentum,EGY,15
369,Oxystelma esculentum,EHM,114
369,Oxystelma esculentum,ETH,47
369,Oxystelma esculentum,IND,142
369,Oxystelma esculentum,JAW,102
369,Oxystelma esculentum,LAO,120
369,Oxystelma esculentum,LSI,50
369,Oxystelma esculentum,MYA,174
369,Oxystelma esculentum,NEP,108
369,Oxystelma esculentum,NTA,27
369,Oxystelma esculentum,OMA,20
369,Oxystelma esculentum,PAK,61
369,Oxystelma esculentum,PAL,28
369,Oxystelma esculentum,SIN,16
369,Oxystelma esculentum,SRL,92
369,Oxystelma esculentum,SUD,72
369,Oxystelma esculentum,TAN,109
369,Oxystelma esculentum,THA,205
369,Oxystelma esculentum,VIE,201
369,Oxystelma esculentum,WAU,16
369,Oxystelma esculentum,WHM,82
369,Oxystelma esculentum,YEM,27
370,Ixora foetida,COO,5
370,Ixora foetida,SCI,9
370,Ixora foetida,TUA,4
370,Ixora foetida,VAN,22
371,Tabernaemontana odoratissima,RWA,34
371,Tabernaemontana odoratissima,TAN,109
371,Tabernaemontana odoratissima,UGA,76
371,Tabernaemontana odoratissima,ZAI,136
372,Palicourea glomerulata,BLZ,53
372,Palicourea glomerulata,CLM,138
372,Palicourea glomerulata,COS,84
372,Palicourea glomerulata,ECU,90
372,Palicourea glomerulata,GUA,67
372,Palicourea glomerulata,HON,63
372,Palicourea glomerulata,MXT,72
372,Palicourea glomerulata,NIC,70
372,Palicourea glomerulata,PAN,89
373,Gomphocarpus fruticosus,ANG,77
373,Gomphocarpus fruticosus,BOT,24
373,Gomphocarpus fruticosus,CPP,33
373,Gomphocarpus fruticosus,CPV,15
373,Gomphocarpus fruticosus,DJI,14
373,Gomphocarpus fruticosus,ERI,21
373,Gomphocarpus fruticosus,ETH,47
373,Gomphocarpus fruticosus,KEN,85
373,Gomphocarpus fruticosus,LES,8
373,Gomphocarpus fruticosus,MLW,70
373,Gomphocarpus fruticosus,MOZ,82
373,Gomphocarpus fruticosus,NAM,20
373,Gomphocarpus fruticosus,NAT,45
373,Gomphocarpus fruticosus,OFS,12
373,Gomphocarpus fruticosus,OMA,20
373,Gomphocarpus fruticosus,SAU,28
373,Gomphocarpus fruticosus,SOM,34
373,Gomphocarpus fruticosus,SUD,72
373,Gomphocarpus fruticosus,SWZ,34
373,Gomphocarpus fruticosus,TVL,47
373,Gomphocarpus fruticosus,UGA,76
373,Gomphocarpus fruticosus,YEM,27
373,Gomphocarpus fruticosus,ZAM,68
373,Gomphocarpus fruticosus,ZIM,63
374,Wrightia antidysenterica,SRL,92
375,Gentianella campestris,AUT,44
375,Gentianella campestris,BGM,22
375,Gentianella campestris,BLT,19
375,Gentianella campestris,CZE,36
375,Gentianella campestris,DEN,14
375,Gentianella campestris,FIN,14
375,Gentianella campestris,FOR,2
375,Gentianella campestris,FRA,49
375,Gentianella campestris,GER,38
375,Gentianella campestris,GRB,19
375,Gentianella campestris,ICE,9
375,Gentianella campestris,IRE,13
375,Gentianella campestris,NET,22
375,Gentianella campestris,NOR,19
375,Gentianella campestris,POL,29
375,Gentianella campestris,RUN,24
375,Gentianella campestris,RUW,20
375,Gentianella campestris,SPA,40
375,Gentianella campestris,SWE,18
375,Gentianella campestris,SWI,42
376,Faramea guianensis,BZN,145
376,Faramea guianensis,FRG,85
376,Faramea guianensis,SUR,77
377,Uncaria gambir,BOR,100
377,Uncaria gambir,JAW,102
377,Uncaria gambir,MLY,152
377,Uncaria gambir,SUM,99
378,Chiococca alba,AGE,35
378,Chiococca alba,BAH,16
378,Chiococca alba,BER,3
378,Chiococca alba,BLZ,53
378,Chiococca alba,BOL,122
378,Chiococca alba,BZC,97
378,Chiococca alba,BZE,101
378,Chiococca alba,BZL,109
378,Chiococca alba,BZN,145
378,Chiococca alba,BZS,55
378,Chiococca alba,CAY,14
378,Chiococca alba,CLM,138
378,Chiococca alba,COS,84
378,Chiococca alba,CUB,45
378,Chiococca alba,DOM,34
378,Chiococca alba,ECU,90
378,Chiococca alba,ELS,42
378,Chiococca alba,FLA,25
378,Chiococca alba,FRG,85
378,Chiococca alba,GAL,2
378,Chiococca alba,GUA,67
378,Chiococca alba,GUY,84
378,Chiococca alba,HAI,31
378,Chiococca alba,HON,63
378,Chiococca alba,JAM,26
378,Chiococca alba,LEE,32
378,Chiococca alba,MXC,44
378,Chiococca alba,MXE,55
378,Chiococca alba,MXG,61
378,Chiococca alba,MXI,1
378,Chiococca alba,MXN,37
378,Chiococca alba,MXS,67
378,Chiococca alba,MXT,72
378,Chiococca alba,NIC,70
378,Chiococca alba,NLA,7
378,Chiococca alba,PAN,89
378,Chiococca alba,PAR,51
378,Chiococca alba,PER,121
378,Chiococca alba,PUE,28
378,Chiococca alba,SWC,15
378,Chiococca alba,TCI,8
378,Chiococca alba,TEX,27
378,Chiococca alba,TRT,43
378,Chiococca alba,VEN,116
378,Chiococca alba,VNA,18
378,Chiococca alba,WIN,30
379,Swertia corymbosa,IND,142
380,Swertia racemosa,CHT,73
380,Swertia racemosa,EHM,114
380,Swertia racemosa,NEP,108
381,Streptocaulon juventas,CBD,139
381,Streptocaulon juventas,CHC,226
381,Streptocaulon juventas,CHS,179
381,Streptocaulon juventas,LAO,120
381,Streptocaulon juventas,MLY,152
381,Streptocaulon juventas,MYA,174
381,Streptocaulon juventas,THA,205
381,Streptocaulon juventas,VIE,201
382,Singaporandia macrophylla,MLY,152
382,Singaporandia macrophylla,SUM,99
382,Singaporandia macrophylla,THA,205
383,Palicourea sessilis,BZE,101
383,Palicourea sessilis,BZL,109
383,Palicourea sessilis,BZS,55
383,Palicourea sessilis,GUY,84
383,Palicourea sessilis,PAR,51
383,Palicourea sessilis,VEN,116
384,Fagraea blumei,BOR,100
384,Fagraea blumei,JAW,102
384,Fagraea blumei,MLY,152
384,Fagraea blumei,SUL,63
384,Fagraea blumei,SUM,99
385,Psydrax schimperianus,BEN,73
385,Psydrax schimperianus,BUR,41
385,Psydrax schimperianus,CAF,95
385,Psydrax schimperianus,CMN,125
385,Psydrax schimperianus,CON,102
385,Psydrax schimperianus,ERI,21
385,Psydrax schimperianus,ETH,47
385,Psydrax schimperianus,GHA,85
385,Psydrax schimperianus,IVO,93
385,Psydrax schimperianus,KEN,85
385,Psydrax schimperianus,MLI,41
385,Psydrax schimperianus,MLW,70
385,Psydrax schimperianus,NGA,116
385,Psydrax schimperianus,RWA,34
385,Psydrax schimperianus,SAU,28
385,Psydrax schimperianus,SOM,34
385,Psydrax schimperianus,SUD,72
385,Psydrax schimperianus,TAN,109
385,Psydrax schimperianus,TOG,51
385,Psydrax schimperianus,UGA,76
385,Psydrax schimperianus,YEM,27
385,Psydrax schimperianus,ZAI,136
385,Psydrax schimperianus,ZAM,68
386,Cryptolepis sanguinolenta,ANG,77
386,Cryptolepis sanguinolenta,BEN,73
386,Cryptolepis sanguinolenta,BKN,46
386,Cryptolepis sanguinolenta,CAF,95
386,Cryptolepis sanguinolenta,CMN,125
386,Cryptolepis sanguinolenta,GHA,85
386,Cryptolepis sanguinolenta,GNB,48
386,Cryptolepis sanguinolenta,GUI,89
386,Cryptolepis sanguinolenta,IVO,93
386,Cryptolepis sanguinolenta,LBR,77
386,Cryptolepis sanguinolenta,MLI,41
386,Cryptolepis sanguinolenta,NGA,116
386,Cryptolepis sanguinolenta,SEN,55
386,Cryptolepis sanguinolenta,SIE,73
386,Cryptolepis sanguinolenta,TAN,109
386,Cryptolepis sanguinolenta,UGA,76
386,Cryptolepis sanguinolenta,ZAI,136
387,Helia alba,BOL,122
387,Helia alba,BZN,145
387,Helia alba,PER,121
387,Helia alba,VEN,116
388,Mitragyna inermis,BEN,73
388,Mitragyna inermis,BKN,46
388,Mitragyna inermis,CAF,95
388,Mitragyna inermis,CHA,37
388,Mitragyna inermis,CMN,125
388,Mitragyna inermis,GAM,29
388,Mitragyna inermis,GHA,85
388,Mitragyna inermis,GNB,48
388,Mitragyna inermis,GUI,89
388,Mitragyna inermis,IVO,93
388,Mitragyna inermis,LBR,77
388,Mitragyna inermis,MLI,41
388,Mitragyna inermis,MTN,14
388,Mitragyna inermis,NGA,116
388,Mitragyna inermis,NGR,16
388,Mitragyna inermis,SEN,55
388,Mitragyna inermis,SIE,73
388,Mitragyna inermis,SUD,72
388,Mitragyna inermis,TOG,51
388,Mitragyna inermis,ZAI,136
389,Vincetoxicum hirundinaria,ALB,36
389,Vincetoxicum hirundinaria,ALG,26
389,Vincetoxicum hirundinaria,AUT,44
389,Vincetoxicum hirundinaria,BAL,16
389,Vincetoxicum hirundinaria,BGM,22
389,Vincetoxicum hirundinaria,BLR,21
389,Vincetoxicum hirundinaria,BLT,19
389,Vincetoxicum hirundinaria,BUL,49
389,Vincetoxicum hirundinaria,COR,23
389,Vincetoxicum hirundinaria,CZE,36
389,Vincetoxicum hirundinaria,DEN,14
389,Vincetoxicum hirundinaria,FIN,14
389,Vincetoxicum hirundinaria,FRA,49
389,Vincetoxicum hirundinaria,GER,38
389,Vincetoxicum hirundinaria,GRC,44
389,Vincetoxicum hirundinaria,HUN,26
389,Vincetoxicum hirundinaria,ITA,53
389,Vincetoxicum hirundinaria,KAZ,37
389,Vincetoxicum hirundinaria,KRY,28
389,Vincetoxicum hirundinaria,MOR,25
389,Vincetoxicum hirundinaria,NCS,32
389,Vincetoxicum hirundinaria,NET,22
389,Vincetoxicum hirundinaria,NOR,19
389,Vincetoxicum hirundinaria,POL,29
389,Vincetoxicum hirundinaria,POR,25
389,Vincetoxicum hirundinaria,ROM,43
389,Vincetoxicum hirundinaria,RUC,22
389,Vincetoxicum hirundinaria,RUE,25
389,Vincetoxicum hirundinaria,RUS,26
389,Vincetoxicum hirundinaria,SAR,22
389,Vincetoxicum hirundinaria,SPA,40
389,Vincetoxicum hirundinaria,SWE,18
389,Vincetoxicum hirundinaria,SWI,42
389,Vincetoxicum hirundinaria,TUE,26
389,Vincetoxicum hirundinaria,TUR,47
389,Vincetoxicum hirundinaria,UKR,39
389,Vincetoxicum hirundinaria,WSB,32
389,Vincetoxicum hirundinaria,YUG,53
390,Vincetoxicum glaucescens,CHC,226
390,Vincetoxicum glaucescens,CHS,179
391,Parsonsia straminea,NSW,18
391,Parsonsia straminea,QLD,56
392,Tarenna attenuata,CBD,139
392,Tarenna attenuata,CHC,226
392,Tarenna attenuata,CHH,84
392,Tarenna attenuata,CHS,179
392,Tarenna attenuata,MYA,174
392,Tarenna attenuata,THA,205
392,Tarenna attenuata,VIE,201
393,Strychnos guianensis,BOL,122
393,Strychnos guianensis,BZC,97
393,Strychnos guianensis,BZL,109
393,Strychnos guianensis,BZN,145
393,Strychnos guianensis,CLM,138
393,Strychnos guianensis,COS,84
393,Strychnos guianensis,ECU,90
393,Strychnos guianensis,FRG,85
393,Strychnos guianensis,GUY,84
393,Strychnos guianensis,PER,121
393,Strychnos guianensis,SUR,77
393,Strychnos guianensis,VEN,116
394,Asclepias latifolia,ARI,22
394,Asclepias latifolia,CAL,24
394,Asclepias latifolia,COL,21
394,Asclepias latifolia,KAN,10
394,Asclepias latifolia,MXE,55
394,Asclepias latifolia,NEB,12
394,Asclepias latifolia,NWM,24
394,Asclepias latifolia,OKL,13
394,Asclepias latifolia,SDA,13
394,Asclepias latifolia,TEX,27
394,Asclepias latifolia,UTA,21
395,Beaumontia grandiflora,ASS,118
395,Beaumontia grandiflora,BAN,125
395,Beaumontia grandiflora,CHC,226
395,Beaumontia grandiflora,CHS,179
395,Beaumontia grandiflora,EHM,114
395,Beaumontia grandiflora,IND,142
395,Beaumontia grandiflora,LAO,120
395,Beaumontia grandiflora,MYA,174
395,Beaumontia grandiflora,NEP,108
395,Beaumontia grandiflora,THA,205
395,Beaumontia grandiflora,VIE,201
396,Duroia hirsuta,BZN,145
396,Duroia hirsuta,CLM,138
396,Duroia hirsuta,ECU,90
396,Duroia hirsuta,GUY,84
396,Duroia hirsuta,PER,121
397,Telosma pallida,ASS,118
397,Telosma pallida,BAN,125
397,Telosma pallida,EHM,114
397,Telosma pallida,IND,142
397,Telosma pallida,MYA,174
397,Telosma pallida,NEP,108
397,Telosma pallida,PAK,61
397,Telosma pallida,TAI,89
397,Telosma pallida,THA,205
397,Telosma pallida,VIE,201
397,Telosma pallida,WHM,82
398,Swertia franchetiana,CHC,226
398,Swertia franchetiana,CHN,69
398,Swertia franchetiana,CHQ,33
398,Swertia franchetiana,CHT,73
399,Hoya carnosa,CHC,226
399,Hoya carnosa,CHH,84
399,Hoya carnosa,CHS,179
399,Hoya carnosa,JAP,66
399,Hoya carnosa,LAO,120
399,Hoya carnosa,NNS,47
399,Hoya carnosa,TAI,89
400,Coelospermum reticulatum,NTA,27
400,Coelospermum reticulatum,NWG,69
400,Coelospermum reticulatum,QLD,56
401,Secamone afzelii,BEN,73
401,Secamone afzelii,BKN,46
401,Secamone afzelii,CAF,95
401,Secamone afzelii,CMN,125
401,Secamone afzelii,GAB,99
401,Secamone afzelii,GAM,29
401,Secamone afzelii,GGI,33
401,Secamone afzelii,GHA,85
401,Secamone afzelii,GNB,48
401,Secamone afzelii,GUI,89
401,Secamone afzelii,IVO,93
401,Secamone afzelii,LBR,77
401,Secamone afzelii,NGA,116
401,Secamone afzelii,SEN,55
401,Secamone afzelii,SIE,73
401,Secamone afzelii,TOG,51
401,Secamone afzelii,ZAI,136
402,Matelea vailiana,MXE,55
402,Matelea vailiana,MXN,37
403,Alstonia longifolia,COS,84
403,Alstonia longifolia,ELS,42
403,Alstonia longifolia,GUA,67
403,Alstonia longifolia,HON,63
403,Alstonia longifolia,MXC,44
403,Alstonia longifolia,MXG,61
403,Alstonia longifolia,MXS,67
403,Alstonia longifolia,MXT,72
403,Alstonia longifolia,NIC,70
403,Alstonia longifolia,PAN,89
404,Mitragyna diversifolia,BAN,125
404,Mitragyna diversifolia,CBD,139
404,Mitragyna diversifolia,CHC,226
404,Mitragyna diversifolia,JAW,102
404,Mitragyna diversifolia,LAO,120
404,Mitragyna diversifolia,MLY,152
404,Mitragyna diversifolia,MYA,174
404,Mitragyna diversifolia,PHI,93
404,Mitragyna diversifolia,THA,205
404,Mitragyna diversifolia,VIE,201
405,Gentianella magellanica,AGS,5
405,Gentianella magellanica,AGW,15
405,Gentianella magellanica,CLC,8
405,Gentianella magellanica,CLS,4
405,Gentianella magellanica,FAL,1
406,Voacanga grandifolia,JAW,102
406,Voacanga grandifolia,LSI,50
406,Voacanga grandifolia,MOL,49
406,Voacanga grandifolia,NWG,69
406,Voacanga grandifolia,PHI,93
406,Voacanga grandifolia,QLD,56
406,Voacanga grandifolia,SUL,63
407,Uncaria perrottetii,BOR,100
407,Uncaria perrottetii,PHI,93
408,Cynanchum maximoviczii,JAP,66
408,Cynanchum maximoviczii,KUR,9
408,Cynanchum maximoviczii,SAK,8
409,Ceropegia variegata,ETH,47
409,Ceropegia variegata,KEN,85
409,Ceropegia variegata,SAU,28
409,Ceropegia variegata,SOM,34
409,Ceropegia variegata,UGA,76
409,Ceropegia variegata,YEM,27
410,Parahancornia fasciculata,BOL,122
410,Parahancornia fasciculata,BZN,145
410,Parahancornia fasciculata,CLM,138
410,Parahancornia fasciculata,FRG,85
410,Parahancornia fasciculata,GUY,84
410,Parahancornia fasciculata,PER,121
410,Parahancornia fasciculata,SUR,77
410,Parahancornia fasciculata,VEN,116
411,Ixora javanica,BAN,125
411,Ixora javanica,BOR,100
411,Ixora javanica,CBD,139
411,Ixora javanica,EHM,114
411,Ixora javanica,JAW,102
411,Ixora javanica,MLY,152
411,Ixora javanica,MYA,174
411,Ixora javanica,SUM,99
411,Ixora javanica,THA,205
411,Ixora javanica,VIE,201
412,Holarrhena floribunda,BEN,73
412,Holarrhena floribunda,BKN,46
412,Holarrhena floribunda,CAB,37
412,Holarrhena floribunda,CAF,95
412,Holarrhena floribunda,CHA,37
412,Holarrhena floribunda,CMN,125
412,Holarrhena floribunda,CON,102
412,Holarrhena floribunda,GAB,99
412,Holarrhena floribunda,GAM,29
412,Holarrhena floribunda,GHA,85
412,Holarrhena floribunda,GNB,48
412,Holarrhena floribunda,GUI,89
412,Holarrhena floribunda,IVO,93
412,Holarrhena floribunda,LBR,77
412,Holarrhena floribunda,MLI,41
412,Holarrhena floribunda,NGA,116
412,Holarrhena floribunda,SEN,55
412,Holarrhena floribunda,SIE,73
412,Holarrhena floribunda,SUD,72
412,Holarrhena floribunda,TOG,51
412,Holarrhena floribunda,ZAI,136
413,Hymenodictyon orixense,BAN,125
413,Hymenodictyon orixense,CBD,139
413,Hymenodictyon orixense,CHC,226
413,Hymenodictyon orixense,EHM,114
413,Hymenodictyon orixense,IND,142
413,Hymenodictyon orixense,LAO,120
413,Hymenodictyon orixense,MYA,174
413,Hymenodictyon orixense,NEP,108
413,Hymenodictyon orixense,PHI,93
413,Hymenodictyon orixense,SRL,92
413,Hymenodictyon orixense,THA,205
413,Hymenodictyon orixense,VIE,201
413,Hymenodictyon orixense,WHM,82
414,Tabernaemontana markgrafiana,BZN,145
414,Tabernaemontana markgrafiana,CLM,138
414,Tabernaemontana markgrafiana,ECU,90
414,Tabernaemontana markgrafiana,PAN,89
414,Tabernaemontana markgrafiana,PER,121
414,Tabernaemontana markgrafiana,VEN,116
415,Haplophyton crooksii,ARI,22
415,Haplophyton crooksii,CUB,45
415,Haplophyton crooksii,MXC,44
415,Haplophyton crooksii,MXE,55
415,Haplophyton crooksii,MXN,37
415,Haplophyton crooksii,NWM,24
415,Haplophyton crooksii,TEX,27
416,Coutarea hexandra,AGE,35
416,Coutarea hexandra,BLZ,53
416,Coutarea hexandra,BOL,122
416,Coutarea hexandra,BZC,97
416,Coutarea hexandra,BZE,101
416,Coutarea hexandra,BZL,109
416,Coutarea hexandra,BZN,145
416,Coutarea hexandra,BZS,55
416,Coutarea hexandra,CLM,138
416,Coutarea hexandra,COS,84
416,Coutarea hexandra,ECU,90
416,Coutarea hexandra,ELS,42
416,Coutarea hexandra,FRG,85
416,Coutarea hexandra,GUA,67
416,Coutarea hexandra,GUY,84
416,Coutarea hexandra,HON,63
416,Coutarea hexandra,MXG,61
416,Coutarea hexandra,MXS,67
416,Coutarea hexandra,MXT,72
416,Coutarea hexandra,NIC,70
416,Coutarea hexandra,PAN,89
416,Coutarea hexandra,PAR,51
416,Coutarea hexandra,PER,121
416,Coutarea hexandra,SUR,77
416,Coutarea hexandra,TRT,43
416,Coutarea hexandra,VEN,116
416,Coutarea hexandra,VNA,18
