,accepted_species,Assigned_group,number_of_species_in_group
894,Rauvolfia verticillata,TAI,34
894,Rauvolfia verticillata,THA,98
894,Rauvolfia verticillata,VIE,99
897,Rauvolfia vomitoria,ANG,28
897,Rauvolfia vomitoria,BEN,35
897,Rauvolfia vomitoria,BKN,24
897,Rauvolfia vomitoria,CAB,20
897,Rauvolfia vomitoria,CAF,37
897,Rauvolfia vomitoria,CMN,41
897,Rauvolfia vomitoria,CON,35
897,Rauvolfia vomitoria,EQG,15
897,Rauvolfia vomitoria,GAB,32
897,Rauvolfia vomitoria,GGI,17
897,Rauvolfia vomitoria,GHA,35
897,Rauvolfia vomitoria,GNB,26
897,Rauvolfia vomitoria,GUI,37
897,Rauvolfia vomitoria,IVO,36
897,Rauvolfia vomitoria,LBR,27
897,Rauvolfia vomitoria,MLI,21
897,Rauvolfia vomitoria,NGA,42
897,Rauvolfia vomitoria,SEN,26
897,Rauvolfia vomitoria,SIE,27
897,Rauvolfia vomitoria,SUD,30
897,Rauvolfia vomitoria,TAN,38
897,Rauvolfia vomitoria,TOG,26
897,Rauvolfia vomitoria,UGA,32
897,Rauvolfia vomitoria,ZAI,47
904,Richardia scabra,ALA,10
904,Richardia scabra,ARK,8
904,Richardia scabra,BLZ,26
904,Richardia scabra,BOL,41
904,Richardia scabra,BZC,31
904,Richardia scabra,BZE,33
904,Richardia scabra,BZL,34
904,Richardia scabra,BZN,43
904,Richardia scabra,CLM,47
904,Richardia scabra,COS,35
904,Richardia scabra,CPI,2
904,Richardia scabra,CUB,24
904,Richardia scabra,ECU,34
904,Richardia scabra,ELS,24
904,Richardia scabra,FLA,17
904,Richardia scabra,FRG,29
904,Richardia scabra,GEO,7
904,Richardia scabra,GUA,32
904,Richardia scabra,GUY,32
904,Richardia scabra,HON,26
904,Richardia scabra,JAM,14
904,Richardia scabra,LOU,9
904,Richardia scabra,MSI,5
904,Richardia scabra,MXC,26
904,Richardia scabra,MXE,31
904,Richardia scabra,MXG,31
904,Richardia scabra,MXN,24
904,Richardia scabra,MXS,35
904,Richardia scabra,MXT,34
904,Richardia scabra,NCA,8
904,Richardia scabra,NIC,31
904,Richardia scabra,PAN,35
904,Richardia scabra,PAR,23
904,Richardia scabra,PER,43
904,Richardia scabra,SCA,8
904,Richardia scabra,TEX,16
904,Richardia scabra,VEN,41
904,Richardia scabra,VRG,8
910,Rothmannia longiflora,ANG,28
910,Rothmannia longiflora,BEN,35
910,Rothmannia longiflora,BKN,24
910,Rothmannia longiflora,BUR,15
910,Rothmannia longiflora,CAB,20
910,Rothmannia longiflora,CAF,37
910,Rothmannia longiflora,CMN,41
910,Rothmannia longiflora,CON,35
910,Rothmannia longiflora,GAB,32
910,Rothmannia longiflora,GAM,20
910,Rothmannia longiflora,GGI,17
910,Rothmannia longiflora,GHA,35
910,Rothmannia longiflora,GNB,26
910,Rothmannia longiflora,GUI,37
910,Rothmannia longiflora,IVO,36
910,Rothmannia longiflora,KEN,31
910,Rothmannia longiflora,LBR,27
910,Rothmannia longiflora,MLW,25
910,Rothmannia longiflora,NGA,42
910,Rothmannia longiflora,SIE,27
910,Rothmannia longiflora,SUD,30
910,Rothmannia longiflora,TAN,38
910,Rothmannia longiflora,TOG,26
910,Rothmannia longiflora,UGA,32
910,Rothmannia longiflora,ZAI,47
913,Rubia argyi,CHC,72
913,Rubia argyi,CHN,17
913,Rubia argyi,CHS,69
913,Rubia argyi,JAP,19
913,Rubia argyi,KOR,18
913,Rubia argyi,TAI,34
914,Rubia cordifolia,AFG,10
914,Rubia cordifolia,AMU,4
914,Rubia cordifolia,ANG,28
914,Rubia cordifolia,ASS,57
914,Rubia cordifolia,BAN,81
914,Rubia cordifolia,BOR,57
914,Rubia cordifolia,BRY,7
914,Rubia cordifolia,BUR,15
914,Rubia cordifolia,CHC,72
914,Rubia cordifolia,CHH,38
914,Rubia cordifolia,CHI,9
914,Rubia cordifolia,CHN,17
914,Rubia cordifolia,CHQ,6
914,Rubia cordifolia,CHS,69
914,Rubia cordifolia,CHT,14
914,Rubia cordifolia,CPP,12
914,Rubia cordifolia,CTA,4
914,Rubia cordifolia,EHM,46
914,Rubia cordifolia,ETH,22
914,Rubia cordifolia,GRC,12
914,Rubia cordifolia,IND,78
914,Rubia cordifolia,JAP,19
914,Rubia cordifolia,JAW,60
914,Rubia cordifolia,KEN,31
914,Rubia cordifolia,KHA,5
914,Rubia cordifolia,KOR,18
914,Rubia cordifolia,MLW,25
914,Rubia cordifolia,MLY,80
914,Rubia cordifolia,MON,6
914,Rubia cordifolia,MOZ,28
914,Rubia cordifolia,MYA,88
914,Rubia cordifolia,NAT,15
914,Rubia cordifolia,NEP,41
914,Rubia cordifolia,OFS,6
914,Rubia cordifolia,PAK,24
914,Rubia cordifolia,PRM,8
914,Rubia cordifolia,RWA,15
914,Rubia cordifolia,SOM,16
914,Rubia cordifolia,SRL,61
914,Rubia cordifolia,SUD,30
914,Rubia cordifolia,SUM,54
914,Rubia cordifolia,SWZ,13
914,Rubia cordifolia,TAI,34
914,Rubia cordifolia,TAN,38
914,Rubia cordifolia,TVL,20
914,Rubia cordifolia,UGA,32
914,Rubia cordifolia,VIE,99
914,Rubia cordifolia,WHM,30
914,Rubia cordifolia,ZAI,47
914,Rubia cordifolia,ZAM,23
914,Rubia cordifolia,ZIM,20
917,Rubia peregrina,ALB,13
917,Rubia peregrina,ALG,13
917,Rubia peregrina,BAL,6
917,Rubia peregrina,COR,10
917,Rubia peregrina,EAI,10
917,Rubia peregrina,FRA,13
917,Rubia peregrina,GRB,7
917,Rubia peregrina,GRC,12
917,Rubia peregrina,IRE,5
917,Rubia peregrina,ITA,16
917,Rubia peregrina,KRI,6
917,Rubia peregrina,LBY,9
917,Rubia peregrina,MOR,10
917,Rubia peregrina,POR,10
917,Rubia peregrina,SAR,10
917,Rubia peregrina,SIC,12
917,Rubia peregrina,SPA,12
917,Rubia peregrina,TUE,13
917,Rubia peregrina,TUN,8
917,Rubia peregrina,TUR,14
917,Rubia peregrina,YUG,15
919,Rubia tinctorum,AFG,10
919,Rubia tinctorum,ALB,13
919,Rubia tinctorum,CHX,6
919,Rubia tinctorum,CYP,5
919,Rubia tinctorum,EAI,10
919,Rubia tinctorum,GRC,12
919,Rubia tinctorum,IND,78
919,Rubia tinctorum,IRN,14
919,Rubia tinctorum,IRQ,9
919,Rubia tinctorum,ITA,16
919,Rubia tinctorum,KAZ,6
919,Rubia tinctorum,KGZ,5
919,Rubia tinctorum,KRI,6
919,Rubia tinctorum,KRY,12
919,Rubia tinctorum,LBS,11
919,Rubia tinctorum,NCS,12
919,Rubia tinctorum,PAK,24
919,Rubia tinctorum,PAL,13
919,Rubia tinctorum,RUS,10
919,Rubia tinctorum,SIC,12
919,Rubia tinctorum,TCS,11
919,Rubia tinctorum,TKM,6
919,Rubia tinctorum,TUE,13
919,Rubia tinctorum,TUR,14
919,Rubia tinctorum,TZK,4
919,Rubia tinctorum,UKR,12
919,Rubia tinctorum,UZB,6
919,Rubia tinctorum,VIE,99
919,Rubia tinctorum,WHM,30
919,Rubia tinctorum,YUG,15
923,Rudgea viburnoides,BOL,41
923,Rudgea viburnoides,BZC,31
923,Rudgea viburnoides,BZE,33
923,Rudgea viburnoides,BZL,34
923,Rudgea viburnoides,BZN,43
923,Rudgea viburnoides,CLM,47
923,Rudgea viburnoides,ECU,34
923,Rudgea viburnoides,PAR,23
923,Rudgea viburnoides,PER,43
924,Ruehssia cundurango,CLM,47
924,Ruehssia cundurango,ECU,34
924,Ruehssia cundurango,PER,43
928,Sarcolobus globosus,AND,44
928,Sarcolobus globosus,BAN,81
928,Sarcolobus globosus,BOR,57
928,Sarcolobus globosus,IND,78
928,Sarcolobus globosus,JAW,60
928,Sarcolobus globosus,LAO,62
928,Sarcolobus globosus,LSI,32
928,Sarcolobus globosus,MLY,80
928,Sarcolobus globosus,MOL,28
928,Sarcolobus globosus,MYA,88
928,Sarcolobus globosus,NCB,34
928,Sarcolobus globosus,NWG,36
928,Sarcolobus globosus,PHI,48
928,Sarcolobus globosus,SUL,37
928,Sarcolobus globosus,SUM,54
928,Sarcolobus globosus,THA,98
928,Sarcolobus globosus,VIE,99
930,Schizozygia coffeoides,ANG,28
930,Schizozygia coffeoides,COM,7
930,Schizozygia coffeoides,KEN,31
930,Schizozygia coffeoides,MLW,25
930,Schizozygia coffeoides,MOZ,28
930,Schizozygia coffeoides,SOM,16
930,Schizozygia coffeoides,TAN,38
930,Schizozygia coffeoides,ZAI,47
932,Schumanniophyton magnificum,ANG,28
932,Schumanniophyton magnificum,CAB,20
932,Schumanniophyton magnificum,CAF,37
932,Schumanniophyton magnificum,CMN,41
932,Schumanniophyton magnificum,CON,35
932,Schumanniophyton magnificum,GAB,32
932,Schumanniophyton magnificum,NGA,42
932,Schumanniophyton magnificum,ZAI,47
934,Scleromitrion diffusum,AND,44
934,Scleromitrion diffusum,ASS,57
934,Scleromitrion diffusum,BAN,81
934,Scleromitrion diffusum,BOR,57
934,Scleromitrion diffusum,CBD,79
934,Scleromitrion diffusum,CHC,72
934,Scleromitrion diffusum,CHH,38
934,Scleromitrion diffusum,CHS,69
934,Scleromitrion diffusum,EHM,46
934,Scleromitrion diffusum,IND,78
934,Scleromitrion diffusum,JAP,19
934,Scleromitrion diffusum,JAW,60
934,Scleromitrion diffusum,KOR,18
934,Scleromitrion diffusum,LSI,32
934,Scleromitrion diffusum,MLY,80
934,Scleromitrion diffusum,MYA,88
934,Scleromitrion diffusum,NCB,34
934,Scleromitrion diffusum,NEP,41
934,Scleromitrion diffusum,NNS,20
934,Scleromitrion diffusum,PHI,48
934,Scleromitrion diffusum,SRL,61
934,Scleromitrion diffusum,SUM,54
934,Scleromitrion diffusum,TAI,34
934,Scleromitrion diffusum,THA,98
934,Scleromitrion diffusum,VIE,99
936,Scleromitrion verticillatum,ASS,57
936,Scleromitrion verticillatum,BAN,81
936,Scleromitrion verticillatum,BOR,57
936,Scleromitrion verticillatum,CBD,79
936,Scleromitrion verticillatum,CHC,72
936,Scleromitrion verticillatum,CHH,38
936,Scleromitrion verticillatum,CHS,69
936,Scleromitrion verticillatum,CRL,9
936,Scleromitrion verticillatum,EHM,46
936,Scleromitrion verticillatum,GIL,6
936,Scleromitrion verticillatum,IND,78
936,Scleromitrion verticillatum,JAW,60
936,Scleromitrion verticillatum,KZN,2
936,Scleromitrion verticillatum,LAO,62
936,Scleromitrion verticillatum,MLY,80
936,Scleromitrion verticillatum,MOL,28
936,Scleromitrion verticillatum,MYA,88
936,Scleromitrion verticillatum,NCB,34
936,Scleromitrion verticillatum,NEP,41
936,Scleromitrion verticillatum,NNS,20
936,Scleromitrion verticillatum,PHI,48
936,Scleromitrion verticillatum,SUL,37
936,Scleromitrion verticillatum,SUM,54
936,Scleromitrion verticillatum,TAI,34
936,Scleromitrion verticillatum,THA,98
936,Scleromitrion verticillatum,VIE,99
937,Scyphiphora hydrophylacea,AND,44
937,Scyphiphora hydrophylacea,BIS,13
937,Scyphiphora hydrophylacea,BOR,57
937,Scyphiphora hydrophylacea,CBD,79
937,Scyphiphora hydrophylacea,CHH,38
937,Scyphiphora hydrophylacea,CRL,9
937,Scyphiphora hydrophylacea,IND,78
937,Scyphiphora hydrophylacea,JAW,60
937,Scyphiphora hydrophylacea,LSI,32
937,Scyphiphora hydrophylacea,MDG,14
937,Scyphiphora hydrophylacea,MLY,80
937,Scyphiphora hydrophylacea,MOL,28
937,Scyphiphora hydrophylacea,NTA,20
937,Scyphiphora hydrophylacea,NWC,10
937,Scyphiphora hydrophylacea,NWG,36
937,Scyphiphora hydrophylacea,PHI,48
937,Scyphiphora hydrophylacea,QLD,26
937,Scyphiphora hydrophylacea,SOL,17
937,Scyphiphora hydrophylacea,SRL,61
937,Scyphiphora hydrophylacea,SUL,37
937,Scyphiphora hydrophylacea,SUM,54
937,Scyphiphora hydrophylacea,THA,98
937,Scyphiphora hydrophylacea,VIE,99
938,Secamone afzelii,BEN,35
938,Secamone afzelii,BKN,24
938,Secamone afzelii,CAF,37
938,Secamone afzelii,CMN,41
938,Secamone afzelii,GAB,32
938,Secamone afzelii,GAM,20
938,Secamone afzelii,GGI,17
938,Secamone afzelii,GHA,35
938,Secamone afzelii,GNB,26
938,Secamone afzelii,GUI,37
938,Secamone afzelii,IVO,36
938,Secamone afzelii,LBR,27
938,Secamone afzelii,NGA,42
938,Secamone afzelii,SEN,26
938,Secamone afzelii,SIE,27
938,Secamone afzelii,TOG,26
938,Secamone afzelii,ZAI,47
941,Simira maxonii,CLM,47
941,Simira maxonii,COS,35
941,Simira maxonii,NIC,31
941,Simira maxonii,PAN,35
944,Simira rubra,BZL,34
948,Singaporandia macrophylla,MLY,80
948,Singaporandia macrophylla,SUM,54
948,Singaporandia macrophylla,THA,98
952,Solenostemma arghel,ALG,13
952,Solenostemma arghel,CHA,21
952,Solenostemma arghel,EGY,7
952,Solenostemma arghel,LBY,9
952,Solenostemma arghel,MLI,21
952,Solenostemma arghel,NGR,11
952,Solenostemma arghel,PAL,13
952,Solenostemma arghel,SAU,13
952,Solenostemma arghel,SIN,6
952,Solenostemma arghel,SUD,30
954,Spermacoce articularis,AND,44
954,Spermacoce articularis,ASS,57
954,Spermacoce articularis,BAN,81
954,Spermacoce articularis,BOR,57
954,Spermacoce articularis,CHS,69
954,Spermacoce articularis,EHM,46
954,Spermacoce articularis,IND,78
954,Spermacoce articularis,JAW,60
954,Spermacoce articularis,LSI,32
954,Spermacoce articularis,MLY,80
954,Spermacoce articularis,MOL,28
954,Spermacoce articularis,MYA,88
954,Spermacoce articularis,NEP,41
954,Spermacoce articularis,NNS,20
954,Spermacoce articularis,NTA,20
954,Spermacoce articularis,PHI,48
954,Spermacoce articularis,QLD,26
954,Spermacoce articularis,SOL,17
954,Spermacoce articularis,SRL,61
954,Spermacoce articularis,SUL,37
954,Spermacoce articularis,TAI,34
954,Spermacoce articularis,VIE,99
955,Spermacoce capitata,AGE,14
955,Spermacoce capitata,BLZ,26
955,Spermacoce capitata,BOL,41
955,Spermacoce capitata,BZC,31
955,Spermacoce capitata,BZE,33
955,Spermacoce capitata,BZL,34
955,Spermacoce capitata,BZN,43
955,Spermacoce capitata,BZS,16
955,Spermacoce capitata,CLM,47
955,Spermacoce capitata,COS,35
955,Spermacoce capitata,ECU,34
955,Spermacoce capitata,FRG,29
955,Spermacoce capitata,GUY,32
955,Spermacoce capitata,PAN,35
955,Spermacoce capitata,PAR,23
955,Spermacoce capitata,PER,43
955,Spermacoce capitata,SUR,26
955,Spermacoce capitata,URU,6
955,Spermacoce capitata,VEN,41
956,Spermacoce latifolia,AGE,14
956,Spermacoce latifolia,BLZ,26
956,Spermacoce latifolia,BOL,41
956,Spermacoce latifolia,BZC,31
956,Spermacoce latifolia,BZE,33
956,Spermacoce latifolia,BZL,34
956,Spermacoce latifolia,BZN,43
956,Spermacoce latifolia,BZS,16
956,Spermacoce latifolia,CLM,47
956,Spermacoce latifolia,COS,35
956,Spermacoce latifolia,CPI,2
956,Spermacoce latifolia,ECU,34
956,Spermacoce latifolia,ELS,24
956,Spermacoce latifolia,FRG,29
956,Spermacoce latifolia,GUA,32
956,Spermacoce latifolia,GUY,32
956,Spermacoce latifolia,HON,26
956,Spermacoce latifolia,LEE,17
956,Spermacoce latifolia,MXG,31
956,Spermacoce latifolia,MXS,35
956,Spermacoce latifolia,MXT,34
956,Spermacoce latifolia,NIC,31
956,Spermacoce latifolia,PAN,35
956,Spermacoce latifolia,PAR,23
956,Spermacoce latifolia,PER,43
956,Spermacoce latifolia,SUR,26
956,Spermacoce latifolia,TRT,20
956,Spermacoce latifolia,VEN,41
957,Spermacoce ocymoides,ASS,57
957,Spermacoce ocymoides,BAN,81
957,Spermacoce ocymoides,FIJ,10
957,Spermacoce ocymoides,IND,78
957,Spermacoce ocymoides,JAW,60
957,Spermacoce ocymoides,LAO,62
957,Spermacoce ocymoides,MDV,7
957,Spermacoce ocymoides,MLY,80
957,Spermacoce ocymoides,MYA,88
957,Spermacoce ocymoides,NEP,41
957,Spermacoce ocymoides,NWG,36
957,Spermacoce ocymoides,PHI,48
957,Spermacoce ocymoides,SOL,17
957,Spermacoce ocymoides,SRL,61
957,Spermacoce ocymoides,THA,98
957,Spermacoce ocymoides,VAN,12
957,Spermacoce ocymoides,VIE,99
960,Spermacoce tenuior,ARU,3
960,Spermacoce tenuior,BAH,11
960,Spermacoce tenuior,BER,2
960,Spermacoce tenuior,BLZ,26
960,Spermacoce tenuior,CAY,10
960,Spermacoce tenuior,CLM,47
960,Spermacoce tenuior,COS,35
960,Spermacoce tenuior,CUB,24
960,Spermacoce tenuior,DOM,20
960,Spermacoce tenuior,ECU,34
960,Spermacoce tenuior,ELS,24
960,Spermacoce tenuior,GUA,32
960,Spermacoce tenuior,HAI,20
960,Spermacoce tenuior,HON,26
960,Spermacoce tenuior,JAM,14
960,Spermacoce tenuior,LEE,17
960,Spermacoce tenuior,MXC,26
960,Spermacoce tenuior,MXE,31
960,Spermacoce tenuior,MXG,31
960,Spermacoce tenuior,MXN,24
960,Spermacoce tenuior,MXS,35
960,Spermacoce tenuior,MXT,34
960,Spermacoce tenuior,NIC,31
960,Spermacoce tenuior,NLA,5
960,Spermacoce tenuior,PAN,35
960,Spermacoce tenuior,PER,43
960,Spermacoce tenuior,PUE,15
960,Spermacoce tenuior,SWC,10
960,Spermacoce tenuior,TRT,20
960,Spermacoce tenuior,VEN,41
960,Spermacoce tenuior,VNA,11
960,Spermacoce tenuior,WIN,16
961,Spermacoce verticillata,AGE,14
961,Spermacoce verticillata,BAH,11
961,Spermacoce verticillata,BLZ,26
961,Spermacoce verticillata,BOL,41
961,Spermacoce verticillata,BZC,31
961,Spermacoce verticillata,BZE,33
961,Spermacoce verticillata,BZL,34
961,Spermacoce verticillata,BZN,43
961,Spermacoce verticillata,BZS,16
961,Spermacoce verticillata,CLM,47
961,Spermacoce verticillata,COS,35
961,Spermacoce verticillata,CUB,24
961,Spermacoce verticillata,DOM,20
961,Spermacoce verticillata,ELS,24
961,Spermacoce verticillata,FLA,17
961,Spermacoce verticillata,FRG,29
961,Spermacoce verticillata,GUA,32
961,Spermacoce verticillata,GUY,32
961,Spermacoce verticillata,HAI,20
961,Spermacoce verticillata,HON,26
961,Spermacoce verticillata,JAM,14
961,Spermacoce verticillata,LEE,17
961,Spermacoce verticillata,MXC,26
961,Spermacoce verticillata,MXE,31
961,Spermacoce verticillata,MXG,31
961,Spermacoce verticillata,MXS,35
961,Spermacoce verticillata,MXT,34
961,Spermacoce verticillata,NIC,31
961,Spermacoce verticillata,PAN,35
961,Spermacoce verticillata,PAR,23
961,Spermacoce verticillata,PER,43
961,Spermacoce verticillata,PUE,15
961,Spermacoce verticillata,SUR,26
961,Spermacoce verticillata,SWC,10
961,Spermacoce verticillata,TRT,20
961,Spermacoce verticillata,URU,6
961,Spermacoce verticillata,VEN,41
961,Spermacoce verticillata,VNA,11
961,Spermacoce verticillata,WIN,16
962,Spigelia anthelmia,ARU,3
962,Spigelia anthelmia,BAH,11
962,Spigelia anthelmia,BLZ,26
962,Spigelia anthelmia,BOL,41
962,Spigelia anthelmia,BZC,31
962,Spigelia anthelmia,BZE,33
962,Spigelia anthelmia,BZL,34
962,Spigelia anthelmia,BZN,43
962,Spigelia anthelmia,CAY,10
962,Spigelia anthelmia,CLM,47
962,Spigelia anthelmia,COS,35
962,Spigelia anthelmia,CUB,24
962,Spigelia anthelmia,DOM,20
962,Spigelia anthelmia,ECU,34
962,Spigelia anthelmia,ELS,24
962,Spigelia anthelmia,FLA,17
962,Spigelia anthelmia,FRG,29
962,Spigelia anthelmia,GUA,32
962,Spigelia anthelmia,GUY,32
962,Spigelia anthelmia,HAI,20
962,Spigelia anthelmia,HON,26
962,Spigelia anthelmia,JAM,14
962,Spigelia anthelmia,LEE,17
962,Spigelia anthelmia,MXE,31
962,Spigelia anthelmia,MXG,31
962,Spigelia anthelmia,MXS,35
962,Spigelia anthelmia,MXT,34
962,Spigelia anthelmia,NIC,31
962,Spigelia anthelmia,NLA,5
962,Spigelia anthelmia,PAN,35
962,Spigelia anthelmia,PER,43
962,Spigelia anthelmia,PUE,15
962,Spigelia anthelmia,SUR,26
962,Spigelia anthelmia,SWC,10
962,Spigelia anthelmia,TCI,7
962,Spigelia anthelmia,TRT,20
962,Spigelia anthelmia,VEN,41
962,Spigelia anthelmia,VNA,11
962,Spigelia anthelmia,WIN,16
971,Stephanotis volubilis,AND,44
971,Stephanotis volubilis,ASS,57
971,Stephanotis volubilis,BAN,81
971,Stephanotis volubilis,CBD,79
971,Stephanotis volubilis,CHC,72
971,Stephanotis volubilis,CHS,69
971,Stephanotis volubilis,EHM,46
971,Stephanotis volubilis,IND,78
971,Stephanotis volubilis,JAW,60
971,Stephanotis volubilis,LAO,62
971,Stephanotis volubilis,MLY,80
971,Stephanotis volubilis,MYA,88
971,Stephanotis volubilis,NCB,34
971,Stephanotis volubilis,NEP,41
971,Stephanotis volubilis,PAK,24
971,Stephanotis volubilis,PHI,48
971,Stephanotis volubilis,SRL,61
971,Stephanotis volubilis,TAI,34
971,Stephanotis volubilis,THA,98
971,Stephanotis volubilis,VIE,99
971,Stephanotis volubilis,WHM,30
977,Strophanthus eminii,TAN,38
977,Strophanthus eminii,ZAI,47
977,Strophanthus eminii,ZAM,23
978,Strophanthus gratus,CAF,37
978,Strophanthus gratus,CMN,41
978,Strophanthus gratus,CON,35
978,Strophanthus gratus,GAB,32
978,Strophanthus gratus,GHA,35
978,Strophanthus gratus,GUI,37
978,Strophanthus gratus,IVO,36
978,Strophanthus gratus,LBR,27
978,Strophanthus gratus,NGA,42
978,Strophanthus gratus,SEN,26
978,Strophanthus gratus,SIE,27
978,Strophanthus gratus,ZAI,47
979,Strophanthus hispidus,ANG,28
979,Strophanthus hispidus,BEN,35
979,Strophanthus hispidus,BKN,24
979,Strophanthus hispidus,CAF,37
979,Strophanthus hispidus,CMN,41
979,Strophanthus hispidus,CON,35
979,Strophanthus hispidus,EQG,15
979,Strophanthus hispidus,GAB,32
979,Strophanthus hispidus,GAM,20
979,Strophanthus hispidus,GHA,35
979,Strophanthus hispidus,GNB,26
979,Strophanthus hispidus,GUI,37
979,Strophanthus hispidus,IVO,36
979,Strophanthus hispidus,LBR,27
979,Strophanthus hispidus,MLI,21
979,Strophanthus hispidus,NGA,42
979,Strophanthus hispidus,SEN,26
979,Strophanthus hispidus,SIE,27
979,Strophanthus hispidus,TAN,38
979,Strophanthus hispidus,TOG,26
979,Strophanthus hispidus,UGA,32
979,Strophanthus hispidus,ZAI,47
980,Strophanthus kombe,BOT,14
980,Strophanthus kombe,CPV,10
980,Strophanthus kombe,KEN,31
980,Strophanthus kombe,MLW,25
980,Strophanthus kombe,MOZ,28
980,Strophanthus kombe,TAN,38
980,Strophanthus kombe,TVL,20
980,Strophanthus kombe,ZAM,23
980,Strophanthus kombe,ZIM,20
982,Strophanthus sarmentosus,ANG,28
982,Strophanthus sarmentosus,BEN,35
982,Strophanthus sarmentosus,BKN,24
982,Strophanthus sarmentosus,CAB,20
982,Strophanthus sarmentosus,CAF,37
982,Strophanthus sarmentosus,CMN,41
982,Strophanthus sarmentosus,CON,35
982,Strophanthus sarmentosus,EQG,15
982,Strophanthus sarmentosus,GAB,32
982,Strophanthus sarmentosus,GAM,20
982,Strophanthus sarmentosus,GHA,35
982,Strophanthus sarmentosus,GNB,26
982,Strophanthus sarmentosus,GUI,37
982,Strophanthus sarmentosus,IVO,36
982,Strophanthus sarmentosus,LBR,27
982,Strophanthus sarmentosus,MLI,21
982,Strophanthus sarmentosus,MTN,9
982,Strophanthus sarmentosus,NGA,42
982,Strophanthus sarmentosus,NGR,11
982,Strophanthus sarmentosus,SEN,26
982,Strophanthus sarmentosus,SIE,27
982,Strophanthus sarmentosus,TOG,26
982,Strophanthus sarmentosus,UGA,32
982,Strophanthus sarmentosus,ZAI,47
983,Strophanthus thollonii,CMN,41
983,Strophanthus thollonii,EQG,15
983,Strophanthus thollonii,GAB,32
983,Strophanthus thollonii,IVO,36
983,Strophanthus thollonii,NGA,42
984,Strumpfia maritima,ARU,3
984,Strumpfia maritima,BAH,11
984,Strumpfia maritima,CAY,10
984,Strumpfia maritima,CUB,24
984,Strumpfia maritima,DOM,20
984,Strumpfia maritima,FLA,17
984,Strumpfia maritima,HAI,20
984,Strumpfia maritima,JAM,14
984,Strumpfia maritima,LEE,17
984,Strumpfia maritima,MXT,34
984,Strumpfia maritima,NLA,5
984,Strumpfia maritima,PUE,15
984,Strumpfia maritima,TCI,7
984,Strumpfia maritima,VEN,41
984,Strumpfia maritima,WIN,16
991,Strychnos axillaris,ASS,57
991,Strychnos axillaris,BAN,81
991,Strychnos axillaris,BOR,57
991,Strychnos axillaris,CBD,79
991,Strychnos axillaris,CHC,72
991,Strychnos axillaris,JAW,60
991,Strychnos axillaris,LAO,62
991,Strychnos axillaris,LSI,32
991,Strychnos axillaris,MLY,80
991,Strychnos axillaris,MOL,28
991,Strychnos axillaris,MYA,88
991,Strychnos axillaris,NCB,34
991,Strychnos axillaris,NSW,6
991,Strychnos axillaris,NWG,36
991,Strychnos axillaris,PHI,48
991,Strychnos axillaris,QLD,26
991,Strychnos axillaris,SRL,61
991,Strychnos axillaris,SUL,37
991,Strychnos axillaris,SUM,54
991,Strychnos axillaris,THA,98
991,Strychnos axillaris,VIE,99
998,Strychnos castelnaeana,BZN,43
998,Strychnos castelnaeana,PER,43
1021,Strychnos icaja,BEN,35
1021,Strychnos icaja,CAF,37
1021,Strychnos icaja,CMN,41
1021,Strychnos icaja,CON,35
1021,Strychnos icaja,EQG,15
1021,Strychnos icaja,GAB,32
1021,Strychnos icaja,GHA,35
1021,Strychnos icaja,GUI,37
1021,Strychnos icaja,IVO,36
1021,Strychnos icaja,LBR,27
1021,Strychnos icaja,NGA,42
1021,Strychnos icaja,SIE,27
1021,Strychnos icaja,ZAI,47
1022,Strychnos ignatii,BOR,57
1022,Strychnos ignatii,CHC,72
1022,Strychnos ignatii,CHH,38
1022,Strychnos ignatii,CHS,69
1022,Strychnos ignatii,JAW,60
1022,Strychnos ignatii,MLY,80
1022,Strychnos ignatii,PHI,48
1022,Strychnos ignatii,SUM,54
1022,Strychnos ignatii,THA,98
1022,Strychnos ignatii,VIE,99
1029,Strychnos lucida,JAW,60
1029,Strychnos lucida,LSI,32
1029,Strychnos lucida,MOL,28
1029,Strychnos lucida,NTA,20
1029,Strychnos lucida,QLD,26
1029,Strychnos lucida,THA,98
1029,Strychnos lucida,VIE,99
1029,Strychnos lucida,WAU,12
1035,Strychnos melinoniana,BZN,43
1035,Strychnos melinoniana,FRG,29
1035,Strychnos melinoniana,GUY,32
1035,Strychnos melinoniana,SUR,26
1046,Strychnos nux-blanda,ASS,57
1046,Strychnos nux-blanda,CBD,79
1046,Strychnos nux-blanda,LAO,62
1046,Strychnos nux-blanda,MYA,88
1046,Strychnos nux-blanda,THA,98
1046,Strychnos nux-blanda,VIE,99
1047,Strychnos nux-vomica,BAN,81
1047,Strychnos nux-vomica,CBD,79
1047,Strychnos nux-vomica,IND,78
1047,Strychnos nux-vomica,LAO,62
1047,Strychnos nux-vomica,MLY,80
1047,Strychnos nux-vomica,MYA,88
1047,Strychnos nux-vomica,SRL,61
1047,Strychnos nux-vomica,THA,98
1047,Strychnos nux-vomica,VIE,99
1048,Strychnos panamensis,BLZ,26
1048,Strychnos panamensis,CLM,47
1048,Strychnos panamensis,COS,35
1048,Strychnos panamensis,ELS,24
1048,Strychnos panamensis,GUA,32
1048,Strychnos panamensis,HON,26
1048,Strychnos panamensis,MXG,31
1048,Strychnos panamensis,MXN,24
1048,Strychnos panamensis,MXS,35
1048,Strychnos panamensis,MXT,34
