,Assigned_group,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty acids_count,mean_identified_as_Fatty acids,expected_total_mean_for_Fatty acids,weigthing_factor_for_Fatty acids,norm_mean_identified_as_Fatty acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino acids and Peptides_count,mean_identified_as_Amino acids and Peptides,expected_total_mean_for_Amino acids and Peptides,weigthing_factor_for_Amino acids and Peptides,norm_mean_identified_as_Amino acids and Peptides,identified_Shikimates and Phenylpropanoids_count,mean_identified_as_Shikimates and Phenylpropanoids,expected_total_mean_for_Shikimates and Phenylpropanoids,weigthing_factor_for_Shikimates and Phenylpropanoids,norm_mean_identified_as_Shikimates and Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids,number_of_apparent_categories,binary_identified_as_Terpenoids,binary_identified_as_Fatty acids,binary_identified_as_Polyketides,binary_identified_as_Carbohydrates,binary_identified_as_Amino acids and Peptides,binary_identified_as_Shikimates and Phenylpropanoids,binary_identified_as_Alkaloids
137,TEX,431,262,0.6078886310904872,0.40488565488565487,1.0,0.6078886310904872,25,0.058004640371229696,0.03299749453595607,1.0,0.058004640371229696,4,0.009280742459396751,0.08793112639266486,1.0,0.009280742459396751,4,0.009280742459396751,0.015761323453631147,1.0,0.009280742459396751,1,0.002320185614849188,0.012998205305897613,1.0,0.002320185614849188,44,0.10208816705336426,0.18286777902162518,1.0,0.10208816705336426,91,0.2111368909512761,0.2625584164045702,1.0,0.2111368909512761,7,1,1,1,1,1,1,1
138,ARI,275,135,0.4909090909090909,0.40488565488565487,0.9999999999915765,0.49090909090836626,5,0.01818181818181818,0.03299749453595607,0.9999999999915765,0.01818181818194298,26,0.09454545454545454,0.08793112639266486,0.9999999999915765,0.09454545454539882,13,0.04727272727272727,0.015761323453631147,0.9999999999915765,0.04727272727246183,1,0.0036363636363636364,0.012998205305897613,0.9999999999915765,0.0036363636364424956,70,0.2545454545454545,0.18286777902162518,0.9999999999915765,0.2545454545448507,25,0.09090909090909091,0.2625584164045702,0.9999999999915765,0.0909090909105368,7,1,1,1,1,1,1,1
139,MXE,889,454,0.5106861642294713,0.40488565488565487,1.0,0.5106861642294713,56,0.06299212598425197,0.03299749453595607,1.0,0.06299212598425197,37,0.04161979752530934,0.08793112639266486,1.0,0.04161979752530934,17,0.019122609673790775,0.015761323453631147,1.0,0.019122609673790775,5,0.00562429696287964,0.012998205305897613,1.0,0.00562429696287964,166,0.18672665916760406,0.18286777902162518,1.0,0.18672665916760406,154,0.1732283464566929,0.2625584164045702,1.0,0.1732283464566929,7,1,1,1,1,1,1,1
140,MXN,730,360,0.4931506849315068,0.40488565488565487,1.0,0.4931506849315068,56,0.07671232876712329,0.03299749453595607,1.0,0.07671232876712329,27,0.036986301369863014,0.08793112639266486,1.0,0.036986301369863014,16,0.021917808219178082,0.015761323453631147,1.0,0.021917808219178082,5,0.00684931506849315,0.012998205305897613,1.0,0.00684931506849315,146,0.2,0.18286777902162518,1.0,0.2,120,0.1643835616438356,0.2625584164045702,1.0,0.1643835616438356,7,1,1,1,1,1,1,1
141,GRC,888,396,0.44594594594594594,0.40488565488565487,1.0,0.44594594594594594,9,0.010135135135135136,0.03299749453595607,1.0,0.010135135135135136,170,0.19144144144144143,0.08793112639266486,1.0,0.19144144144144143,18,0.02027027027027027,0.015761323453631147,1.0,0.02027027027027027,32,0.036036036036036036,0.012998205305897613,1.0,0.036036036036036036,235,0.26463963963963966,0.18286777902162518,1.0,0.26463963963963966,28,0.03153153153153153,0.2625584164045702,1.0,0.03153153153153153,7,1,1,1,1,1,1,1
142,TUE,533,238,0.44652908067542213,0.40488565488565487,1.0,0.44652908067542213,8,0.0150093808630394,0.03299749453595607,1.0,0.0150093808630394,94,0.17636022514071295,0.08793112639266486,1.0,0.17636022514071295,2,0.00375234521575985,0.015761323453631147,1.0,0.00375234521575985,0,0.0,0.012998205305897613,1.0,0.0,138,0.2589118198874296,0.18286777902162518,1.0,0.2589118198874296,53,0.09943714821763602,0.2625584164045702,1.0,0.09943714821763602,6,1,1,1,1,0,1,1
143,TUR,946,368,0.3890063424947146,0.40488565488565487,1.0,0.3890063424947146,13,0.013742071881606765,0.03299749453595607,1.0,0.013742071881606765,162,0.17124735729386892,0.08793112639266486,1.0,0.17124735729386892,28,0.02959830866807611,0.015761323453631147,1.0,0.02959830866807611,0,0.0,0.012998205305897613,1.0,0.0,273,0.28858350951374206,0.18286777902162518,1.0,0.28858350951374206,102,0.10782241014799154,0.2625584164045702,1.0,0.10782241014799154,6,1,1,1,1,0,1,1
144,DEL,262,161,0.6145038167938931,0.40488565488565487,0.9999999999690918,0.6145038167874143,17,0.0648854961832061,0.03299749453595607,0.9999999999690918,0.0648854961822205,11,0.04198473282442748,0.08793112639266486,0.9999999999690918,0.0419847328258476,8,0.030534351145038167,0.015761323453631147,0.9999999999690918,0.030534351144581556,0,0.0,0.012998205305897613,0.9999999999690918,4.017506732113176e-13,29,0.11068702290076336,0.18286777902162518,0.9999999999690918,0.11068702290299433,36,0.13740458015267176,0.2625584164045702,0.9999999999690918,0.13740458015654003,6,1,1,1,1,0,1,1
145,ILL,311,200,0.6430868167202572,0.40488565488565487,0.9999999999997697,0.6430868167202024,20,0.06430868167202572,0.03299749453595607,0.9999999999997697,0.0643086816720185,23,0.07395498392282958,0.08793112639266486,0.9999999999997697,0.0739549839228328,11,0.03536977491961415,0.015761323453631147,0.9999999999997697,0.03536977491960963,0,0.0,0.012998205305897613,0.9999999999997697,2.992970072272133e-15,39,0.12540192926045016,0.18286777902162518,0.9999999999997697,0.1254019292604634,18,0.05787781350482315,0.2625584164045702,0.9999999999997697,0.05787781350487028,6,1,1,1,1,0,1,1
146,INI,274,180,0.656934306569343,0.40488565488565487,0.9999999999906906,0.6569343065669966,15,0.05474452554744526,0.03299749453595607,0.9999999999906906,0.0547445255472428,12,0.043795620437956206,0.08793112639266486,0.9999999999906906,0.04379562043836708,11,0.040145985401459854,0.015761323453631147,0.9999999999906906,0.04014598540123285,0,0.0,0.012998205305897613,0.9999999999906906,1.210060397782849e-13,38,0.1386861313868613,0.18286777902162518,0.9999999999906906,0.13868613138727262,18,0.06569343065693431,0.2625584164045702,0.9999999999906906,0.06569343065876701,6,1,1,1,1,0,1,1
147,IOW,252,172,0.6825396825396826,0.40488565488565487,0.9999999999159828,0.6825396825163548,20,0.07936507936507936,0.03299749453595607,0.9999999999159828,0.07936507936118367,11,0.04365079365079365,0.08793112639266486,0.9999999999159828,0.04365079365451396,9,0.03571428571428571,0.015761323453631147,0.9999999999159828,0.035714285712609324,0,0.0,0.012998205305897613,0.9999999999159828,1.0920733037090933e-12,30,0.11904761904761904,0.18286777902162518,0.9999999999159828,0.11904761905298103,10,0.03968253968253968,0.2625584164045702,0.9999999999159828,0.03968253970126509,6,1,1,1,1,0,1,1
148,KAN,219,177,0.8082191780821918,0.40488565488565487,0.999999997722073,0.8082191771634274,20,0.091324200913242,0.03299749453595607,0.999999997722073,0.09132420078037803,1,0.0045662100456621,0.08793112639266486,0.999999997722073,0.00456621023556129,2,0.0091324200913242,0.015761323453631147,0.999999997722073,0.009132420106424358,0,0.0,0.012998205305897613,0.999999997722073,2.9608962274156694e-11,9,0.0410958904109589,0.18286777902162518,0.999999997722073,0.04109589073390491,10,0.045662100456621,0.2625584164045702,0.999999997722073,0.04566210095069497,6,1,1,1,1,0,1,1
149,KTY,278,189,0.6798561151079137,0.40488565488565487,0.9999999999937597,0.6798561151061978,17,0.06115107913669065,0.03299749453595607,0.9999999999937597,0.06115107913651496,1,0.0035971223021582736,0.08793112639266486,0.9999999999937597,0.0035971223026845466,4,0.014388489208633094,0.015761323453631147,0.9999999999937597,0.01438848920864166,0,0.0,0.012998205305897613,0.9999999999937597,8.111324099434525e-14,23,0.08273381294964029,0.18286777902162518,0.9999999999937597,0.08273381295026516,44,0.15827338129496402,0.2625584164045702,0.9999999999937597,0.1582733812956148,6,1,1,1,1,0,1,1
150,LOU,357,213,0.5966386554621849,0.40488565488565487,0.9999999999999978,0.5966386554621844,18,0.05042016806722689,0.03299749453595607,0.9999999999999978,0.05042016806722686,4,0.011204481792717087,0.08793112639266486,0.9999999999999978,0.011204481792717259,3,0.008403361344537815,0.015761323453631147,0.9999999999999978,0.00840336134453783,0,0.0,0.012998205305897613,0.9999999999999978,2.8861813618824815e-17,29,0.08123249299719888,0.18286777902162518,0.9999999999999978,0.0812324929971991,90,0.25210084033613445,0.2625584164045702,0.9999999999999978,0.2521008403361345,6,1,1,1,1,0,1,1
151,NEV,281,119,0.4234875444839858,0.40488565488565487,0.999999999995377,0.4234875444838998,5,0.017793594306049824,0.03299749453595607,0.999999999995377,0.01779359430612011,41,0.14590747330960854,0.08793112639266486,0.999999999995377,0.14590747330934054,17,0.060498220640569395,0.015761323453631147,0.999999999995377,0.06049822064036258,0,0.0,0.012998205305897613,0.999999999995377,6.009029595439326e-14,83,0.29537366548042704,0.18286777902162518,0.999999999995377,0.2953736654799069,16,0.05693950177935943,0.2625584164045702,0.999999999995377,0.05693950178031,6,1,1,1,1,0,1,1
152,PEN,279,179,0.6415770609318996,0.40488565488565487,0.9999999999943536,0.6415770609305632,15,0.053763440860215055,0.03299749453595607,0.9999999999943536,0.0537634408600978,12,0.043010752688172046,0.08793112639266486,0.9999999999943536,0.043010752688425684,12,0.043010752688172046,0.015761323453631147,0.9999999999943536,0.04301075268801818,0,0.0,0.012998205305897613,0.9999999999943536,7.339270585130961e-14,43,0.15412186379928317,0.18286777902162518,0.9999999999943536,0.15412186379944548,18,0.06451612903225806,0.2625584164045702,0.9999999999943536,0.0645161290333763,6,1,1,1,1,0,1,1
153,TEN,330,187,0.5666666666666667,0.40488565488565487,0.9999999999999656,0.5666666666666611,17,0.051515151515151514,0.03299749453595607,0.9999999999999656,0.051515151515150875,15,0.045454545454545456,0.08793112639266486,0.9999999999999656,0.04545454545454692,10,0.030303030303030304,0.015761323453631147,0.9999999999999656,0.0303030303030298,0,0.0,0.012998205305897613,0.9999999999999656,4.473581110917846e-16,30,0.09090909090909091,0.18286777902162518,0.9999999999999656,0.09090909090909409,71,0.21515151515151515,0.2625584164045702,0.9999999999999656,0.2151515151515168,6,1,1,1,1,0,1,1
154,VRG,359,203,0.5654596100278552,0.40488565488565487,0.999999999999998,0.5654596100278548,18,0.05013927576601671,0.03299749453595607,0.999999999999998,0.050139275766016685,15,0.04178272980501393,0.08793112639266486,0.999999999999998,0.04178272980501402,11,0.03064066852367688,0.015761323453631147,0.999999999999998,0.030640668523676848,0,0.0,0.012998205305897613,0.999999999999998,2.597563225694233e-17,41,0.11420612813370473,0.18286777902162518,0.999999999999998,0.11420612813370487,71,0.1977715877437326,0.2625584164045702,0.999999999999998,0.19777158774373274,6,1,1,1,1,0,1,1
155,CAL,300,165,0.55,0.40488565488565487,0.9999999999993086,0.5499999999998998,5,0.016666666666666666,0.03299749453595607,0.9999999999993086,0.016666666666677956,30,0.1,0.08793112639266486,0.9999999999993086,0.09999999999999167,10,0.03333333333333333,0.015761323453631147,0.9999999999993086,0.03333333333332118,0,0.0,0.012998205305897613,0.9999999999993086,8.987568760902047e-15,74,0.24666666666666667,0.18286777902162518,0.9999999999993086,0.24666666666662257,16,0.05333333333333334,0.2625584164045702,0.9999999999993086,0.053333333333478,6,1,1,1,1,0,1,1
156,NWM,411,212,0.5158150851581509,0.40488565488565487,1.0,0.5158150851581509,5,0.012165450121654502,0.03299749453595607,1.0,0.012165450121654502,44,0.1070559610705596,0.08793112639266486,1.0,0.1070559610705596,20,0.04866180048661801,0.015761323453631147,1.0,0.04866180048661801,1,0.0024330900243309003,0.012998205305897613,1.0,0.0024330900243309003,104,0.25304136253041365,0.18286777902162518,1.0,0.25304136253041365,25,0.06082725060827251,0.2625584164045702,1.0,0.06082725060827251,7,1,1,1,1,1,1,1
157,UTA,380,197,0.5184210526315789,0.40488565488565487,0.9999999999999998,0.5184210526315789,5,0.013157894736842105,0.03299749453595607,0.9999999999999998,0.013157894736842108,46,0.12105263157894737,0.08793112639266486,0.9999999999999998,0.12105263157894736,20,0.05263157894736842,0.015761323453631147,0.9999999999999998,0.05263157894736841,0,0.0,0.012998205305897613,0.9999999999999998,2.8861813618824813e-18,96,0.25263157894736843,0.18286777902162518,0.9999999999999998,0.25263157894736843,16,0.042105263157894736,0.2625584164045702,0.9999999999999998,0.042105263157894784,6,1,1,1,1,0,1,1
158,COM,469,242,0.5159914712153518,0.40488565488565487,1.0,0.5159914712153518,9,0.019189765458422176,0.03299749453595607,1.0,0.019189765458422176,13,0.02771855010660981,0.08793112639266486,1.0,0.02771855010660981,7,0.014925373134328358,0.015761323453631147,1.0,0.014925373134328358,1,0.0021321961620469083,0.012998205305897613,1.0,0.0021321961620469083,89,0.18976545842217485,0.18286777902162518,1.0,0.18976545842217485,108,0.2302771855010661,0.2625584164045702,1.0,0.2302771855010661,7,1,1,1,1,1,1,1
159,CPV,404,266,0.6584158415841584,0.40488565488565487,1.0,0.6584158415841584,9,0.022277227722772276,0.03299749453595607,1.0,0.022277227722772276,4,0.009900990099009901,0.08793112639266486,1.0,0.009900990099009901,4,0.009900990099009901,0.015761323453631147,1.0,0.009900990099009901,4,0.009900990099009901,0.012998205305897613,1.0,0.009900990099009901,57,0.14108910891089108,0.18286777902162518,1.0,0.14108910891089108,60,0.1485148514851485,0.2625584164045702,1.0,0.1485148514851485,7,1,1,1,1,1,1,1
160,GGI,568,146,0.25704225352112675,0.40488565488565487,1.0,0.25704225352112675,9,0.01584507042253521,0.03299749453595607,1.0,0.01584507042253521,34,0.05985915492957746,0.08793112639266486,1.0,0.05985915492957746,3,0.00528169014084507,0.015761323453631147,1.0,0.00528169014084507,3,0.00528169014084507,0.012998205305897613,1.0,0.00528169014084507,97,0.17077464788732394,0.18286777902162518,1.0,0.17077464788732394,276,0.4859154929577465,0.2625584164045702,1.0,0.4859154929577465,7,1,1,1,1,1,1,1
161,ABT,160,37,0.23125,0.40488565488565487,0.9999991684719722,0.23125014438291366,5,0.03125,0.03299749453595607,0.9999991684719722,0.03125000145309068,42,0.2625,0.08793112639266486,0.9999991684719722,0.26249985484108884,16,0.1,0.015761323453631147,0.9999991684719722,0.09999992995317943,0,0.0,0.012998205305897613,0.9999991684719722,1.0808372022524796e-08,60,0.375,0.18286777902162518,0.9999991684719722,0.3749998402366732,0,0.0,0.2625584164045702,0.9999991684719722,2.1832468216654322e-07,5,1,1,1,1,0,1,0
162,BRC,144,59,0.4097222222222222,0.40488565488565487,0.999995881428255,0.40972220230247264,5,0.034722222222222224,0.03299749453595607,0.999995881428255,0.034722215118807506,21,0.14583333333333334,0.08793112639266486,0.999995881428255,0.14583309485893986,1,0.006944444444444444,0.015761323453631147,0.999995881428255,0.00694448075739321,0,0.0,0.012998205305897613,0.999995881428255,5.353404110834621e-08,58,0.4027777777777778,0.18286777902162518,0.999995881428255,0.40277687206267043,0,0.0,0.2625584164045702,0.999995881428255,1.0813656752111054e-06,5,1,1,1,1,0,1,0
163,CNT,260,179,0.6884615384615385,0.40488565488565487,0.9999999999622486,0.6884615384508331,15,0.057692307692307696,0.03299749453595607,0.9999999999622486,0.05769230769137543,11,0.04230769230769231,0.08793112639266486,0.9999999999622486,0.042307692309414655,10,0.038461538461538464,0.015761323453631147,0.9999999999622486,0.038461538460681496,0,0.0,0.012998205305897613,0.9999999999622486,4.906998966031738e-13,35,0.1346153846153846,0.18286777902162518,0.9999999999622486,0.1346153846172062,10,0.038461538461538464,0.2625584164045702,0.9999999999622486,0.038461538469998426,6,1,1,1,1,0,1,1
164,COL,363,187,0.5151515151515151,0.40488565488565487,0.9999999999999987,0.515151515151515,5,0.013774104683195593,0.03299749453595607,0.9999999999999987,0.013774104683195617,47,0.12947658402203857,0.08793112639266486,0.9999999999999987,0.12947658402203852,20,0.05509641873278237,0.015761323453631147,0.9999999999999987,0.055096418732782315,0,0.0,0.012998205305897613,0.9999999999999987,1.7317088171294888e-17,104,0.2865013774104683,0.18286777902162518,0.9999999999999987,0.28650137741046816,0,0.0,0.2625584164045702,0.9999999999999987,3.4979807904176793e-16,5,1,1,1,1,0,1,0
165,IDA,211,84,0.3981042654028436,0.40488565488565487,0.9999999949303802,0.39810426543722266,5,0.023696682464454975,0.03299749453595607,0.9999999949303802,0.023696682511606556,39,0.1848341232227488,0.08793112639266486,0.9999999949303802,0.18483412273148747,17,0.08056872037914692,0.015761323453631147,0.9999999949303802,0.08056872005059805,0,0.0,0.012998205305897613,0.9999999949303802,6.589595943871163e-11,66,0.3127962085308057,0.18286777902162518,0.9999999949303802,0.312796207872118,0,0.0,0.2625584164045702,0.9999999949303802,1.3310713556615213e-09,5,1,1,1,1,0,1,0
166,MAI,292,186,0.636986301369863,0.40488565488565487,0.9999999999984612,0.6369863013695058,15,0.05136986301369863,0.03299749453595607,0.9999999999984612,0.05136986301367036,17,0.05821917808219178,0.08793112639266486,0.9999999999984612,0.0582191780822375,10,0.03424657534246575,0.015761323453631147,0.9999999999984612,0.0342465753424373,0,0.0,0.012998205305897613,0.9999999999984612,2.0001236837845594e-14,54,0.18493150684931506,0.18286777902162518,0.9999999999984612,0.18493150684931187,10,0.03424657534246575,0.2625584164045702,0.9999999999984612,0.03424657534281707,6,1,1,1,1,0,1,1
167,MAN,239,129,0.5397489539748954,0.40488565488565487,0.9999999996917162,0.5397489539333192,20,0.08368200836820083,0.03299749453595607,0.9999999996917162,0.08368200835257562,28,0.11715481171548117,0.08793112639266486,0.9999999996917162,0.11715481170647199,10,0.04184100418410042,0.015761323453631147,0.9999999996917162,0.04184100417606047,0,0.0,0.012998205305897613,0.9999999996917162,4.0071366824799325e-12,50,0.20920502092050208,0.18286777902162518,0.9999999996917162,0.20920502091238274,2,0.008368200836820083,0.2625584164045702,0.9999999996917162,0.00836820091518282,6,1,1,1,1,0,1,1
168,MAS,271,184,0.6789667896678967,0.40488565488565487,0.9999999999874336,0.6789667896644525,15,0.055350553505535055,0.03299749453595607,0.9999999999874336,0.05535055350525416,11,0.04059040590405904,0.08793112639266486,0.9999999999874336,0.04059040590465394,11,0.04059040590405904,0.015761323453631147,0.9999999999874336,0.040590405903747025,0,0.0,0.012998205305897613,0.9999999999874336,1.6334054799437714e-13,40,0.14760147601476015,0.18286777902162518,0.9999999999874336,0.14760147601520332,10,0.03690036900369004,0.2625584164045702,0.9999999999874336,0.03690036900652574,6,1,1,1,1,0,1,1
169,MIC,271,186,0.6863468634686347,0.40488565488565487,0.9999999999874336,0.6863468634650978,20,0.07380073800738007,0.03299749453595607,0.9999999999874336,0.07380073800686732,12,0.04428044280442804,0.08793112639266486,0.9999999999874336,0.044280442804976575,10,0.03690036900369004,0.015761323453631147,0.9999999999874336,0.036900369003424395,0,0.0,0.012998205305897613,0.9999999999874336,1.6334054799437714e-13,41,0.15129151291512916,0.18286777902162518,0.9999999999874336,0.15129151291552595,2,0.007380073800738007,0.2625584164045702,0.9999999999874336,0.007380073803944678,6,1,1,1,1,0,1,1
170,MIN,293,192,0.6552901023890785,0.40488565488565487,0.9999999999986076,0.6552901023887298,20,0.06825938566552901,0.03299749453595607,0.9999999999986076,0.06825938566547991,15,0.051194539249146756,0.08793112639266486,0.9999999999986076,0.05119453924919791,11,0.03754266211604096,0.015761323453631147,0.9999999999986076,0.03754266211601063,0,0.0,0.012998205305897613,0.9999999999986076,1.809924332036504e-14,45,0.15358361774744028,0.18286777902162518,0.9999999999986076,0.15358361774748105,10,0.034129692832764506,0.2625584164045702,0.9999999999986076,0.03412969283308258,6,1,1,1,1,0,1,1
171,MNT,309,138,0.44660194174757284,0.40488565488565487,0.9999999999997189,0.44660194174756107,20,0.06472491909385113,0.03299749453595607,0.9999999999997189,0.0647249190938422,44,0.1423948220064725,0.08793112639266486,0.9999999999997189,0.1423948220064572,18,0.05825242718446602,0.015761323453631147,0.9999999999997189,0.05825242718445408,0,0.0,0.012998205305897613,0.9999999999997189,3.6539056041432216e-15,87,0.2815533980582524,0.18286777902162518,0.9999999999997189,0.28155339805822466,2,0.006472491909385114,0.2625584164045702,0.9999999999997189,0.006472491909457101,6,1,1,1,1,0,1,1
