,accepted_species,Assigned_group,Animal Richness,Bio1,number_of_species_in_group
103,Vincetoxicum sylvaticum,ANG,527.2446041196448,26.7455005645752,77
103,Vincetoxicum sylvaticum,BEN,527.2446041196448,26.7455005645752,73
103,Vincetoxicum sylvaticum,BKN,527.2446041196448,26.7455005645752,46
103,Vincetoxicum sylvaticum,CAF,527.2446041196448,26.7455005645752,95
103,Vincetoxicum sylvaticum,CHA,527.2446041196448,26.7455005645752,37
103,Vincetoxicum sylvaticum,CMN,527.2446041196448,26.7455005645752,125
103,Vincetoxicum sylvaticum,CON,527.2446041196448,26.7455005645752,102
103,Vincetoxicum sylvaticum,EQG,527.2446041196448,26.7455005645752,31
103,Vincetoxicum sylvaticum,ETH,527.2446041196448,26.7455005645752,47
103,Vincetoxicum sylvaticum,GAB,527.2446041196448,26.7455005645752,99
103,Vincetoxicum sylvaticum,GGI,527.2446041196448,26.7455005645752,33
103,Vincetoxicum sylvaticum,GHA,527.2446041196448,26.7455005645752,85
103,Vincetoxicum sylvaticum,GUI,527.2446041196448,26.7455005645752,89
103,Vincetoxicum sylvaticum,IVO,527.2446041196448,26.7455005645752,93
103,Vincetoxicum sylvaticum,KEN,527.2446041196448,26.7455005645752,85
103,Vincetoxicum sylvaticum,LBR,527.2446041196448,26.7455005645752,77
103,Vincetoxicum sylvaticum,MDG,527.2446041196448,26.7455005645752,65
103,Vincetoxicum sylvaticum,MLI,527.2446041196448,26.7455005645752,41
103,Vincetoxicum sylvaticum,NGA,527.2446041196448,26.7455005645752,116
103,Vincetoxicum sylvaticum,RWA,527.2446041196448,26.7455005645752,34
103,Vincetoxicum sylvaticum,SEN,527.2446041196448,26.7455005645752,55
103,Vincetoxicum sylvaticum,SIE,527.2446041196448,26.7455005645752,73
103,Vincetoxicum sylvaticum,SUD,527.2446041196448,26.7455005645752,72
103,Vincetoxicum sylvaticum,TAN,527.2446041196448,26.7455005645752,109
103,Vincetoxicum sylvaticum,TOG,527.2446041196448,26.7455005645752,51
103,Vincetoxicum sylvaticum,UGA,527.2446041196448,26.7455005645752,76
103,Vincetoxicum sylvaticum,ZAI,527.2446041196448,26.7455005645752,136
103,Vincetoxicum sylvaticum,ZAM,527.2446041196448,26.7455005645752,68
104,Pentanisia prunelloides,CPP,541.971225720454,16.931999206543,33
104,Pentanisia prunelloides,LES,541.971225720454,16.931999206543,8
104,Pentanisia prunelloides,MLW,541.971225720454,16.931999206543,70
104,Pentanisia prunelloides,MOZ,541.971225720454,16.931999206543,82
104,Pentanisia prunelloides,NAT,541.971225720454,16.931999206543,45
104,Pentanisia prunelloides,OFS,541.971225720454,16.931999206543,12
104,Pentanisia prunelloides,SWZ,541.971225720454,16.931999206543,34
104,Pentanisia prunelloides,TAN,541.971225720454,16.931999206543,109
104,Pentanisia prunelloides,TVL,541.971225720454,16.931999206543,47
104,Pentanisia prunelloides,ZAM,541.971225720454,16.931999206543,68
105,Lomatogonium carinthiacum,AFG,236.52653816190315,-2.5404999256134,37
105,Lomatogonium carinthiacum,ALT,236.52653816190315,-2.5404999256134,29
105,Lomatogonium carinthiacum,AUT,236.52653816190315,-2.5404999256134,44
105,Lomatogonium carinthiacum,BRY,236.52653816190315,-2.5404999256134,24
105,Lomatogonium carinthiacum,CHC,236.52653816190315,-2.5404999256134,226
105,Lomatogonium carinthiacum,CHI,236.52653816190315,-2.5404999256134,42
105,Lomatogonium carinthiacum,CHN,236.52653816190315,-2.5404999256134,69
105,Lomatogonium carinthiacum,CHQ,236.52653816190315,-2.5404999256134,33
105,Lomatogonium carinthiacum,CHT,236.52653816190315,-2.5404999256134,73
105,Lomatogonium carinthiacum,CHX,236.52653816190315,-2.5404999256134,28
105,Lomatogonium carinthiacum,CTA,236.52653816190315,-2.5404999256134,20
105,Lomatogonium carinthiacum,GER,236.52653816190315,-2.5404999256134,38
105,Lomatogonium carinthiacum,IRK,236.52653816190315,-2.5404999256134,20
105,Lomatogonium carinthiacum,ITA,236.52653816190315,-2.5404999256134,53
105,Lomatogonium carinthiacum,JAP,236.52653816190315,-2.5404999256134,66
105,Lomatogonium carinthiacum,KAM,236.52653816190315,-2.5404999256134,10
105,Lomatogonium carinthiacum,KAZ,236.52653816190315,-2.5404999256134,37
105,Lomatogonium carinthiacum,KGZ,236.52653816190315,-2.5404999256134,27
105,Lomatogonium carinthiacum,KHA,236.52653816190315,-2.5404999256134,20
105,Lomatogonium carinthiacum,KRA,236.52653816190315,-2.5404999256134,24
105,Lomatogonium carinthiacum,MAG,236.52653816190315,-2.5404999256134,10
105,Lomatogonium carinthiacum,MON,236.52653816190315,-2.5404999256134,29
105,Lomatogonium carinthiacum,NEP,236.52653816190315,-2.5404999256134,108
105,Lomatogonium carinthiacum,PAK,236.52653816190315,-2.5404999256134,61
105,Lomatogonium carinthiacum,ROM,236.52653816190315,-2.5404999256134,43
105,Lomatogonium carinthiacum,SWI,236.52653816190315,-2.5404999256134,42
105,Lomatogonium carinthiacum,TCS,236.52653816190315,-2.5404999256134,37
105,Lomatogonium carinthiacum,TUR,236.52653816190315,-2.5404999256134,47
105,Lomatogonium carinthiacum,TVA,236.52653816190315,-2.5404999256134,18
105,Lomatogonium carinthiacum,TZK,236.52653816190315,-2.5404999256134,26
105,Lomatogonium carinthiacum,UZB,236.52653816190315,-2.5404999256134,24
105,Lomatogonium carinthiacum,WHM,236.52653816190315,-2.5404999256134,82
105,Lomatogonium carinthiacum,WSB,236.52653816190315,-2.5404999256134,32
106,Himatanthus drasticus,BZE,825.9032876763805,21.4685001373291,101
106,Himatanthus drasticus,BZL,825.9032876763805,21.4685001373291,109
106,Himatanthus drasticus,BZN,825.9032876763805,21.4685001373291,145
106,Himatanthus drasticus,FRG,825.9032876763805,21.4685001373291,85
106,Himatanthus drasticus,GUY,825.9032876763805,21.4685001373291,84
106,Himatanthus drasticus,SUR,825.9032876763805,21.4685001373291,77
107,Coprosma pyrifolia,JNF,,15.4407501220703,1
108,Tabernaemontana humblotii,MDG,216.717628705148,18.8207492828369,65
109,Tabernaemontana tomentosa,MXC,397.8073951268513,23.1175003051758,44
109,Tabernaemontana tomentosa,MXE,397.8073951268513,23.1175003051758,55
109,Tabernaemontana tomentosa,MXN,397.8073951268513,23.1175003051758,37
109,Tabernaemontana tomentosa,MXS,397.8073951268513,23.1175003051758,67
110,Aspidosperma carapanauba,BZC,800.7373525056192,23.660376951322423,97
110,Aspidosperma carapanauba,BZN,800.7373525056192,23.660376951322423,145
110,Aspidosperma carapanauba,FRG,800.7373525056192,23.660376951322423,85
110,Aspidosperma carapanauba,PER,800.7373525056192,23.660376951322423,121
111,Pogonopus speciosus,CLM,748.3316392705465,24.4267501831055,138
111,Pogonopus speciosus,VEN,748.3316392705465,24.4267501831055,116
112,Gentianopsis detonsa,ABT,124.871748850621,1.6764999628067,10
112,Gentianopsis detonsa,ASK,124.871748850621,1.6764999628067,8
112,Gentianopsis detonsa,GNL,124.871748850621,1.6764999628067,7
112,Gentianopsis detonsa,ICE,124.871748850621,1.6764999628067,9
112,Gentianopsis detonsa,NOR,124.871748850621,1.6764999628067,19
112,Gentianopsis detonsa,NUN,124.871748850621,1.6764999628067,5
112,Gentianopsis detonsa,NWT,124.871748850621,1.6764999628067,6
112,Gentianopsis detonsa,ONT,124.871748850621,1.6764999628067,20
112,Gentianopsis detonsa,RUN,124.871748850621,1.6764999628067,24
112,Gentianopsis detonsa,YUK,124.871748850621,1.6764999628067,6
113,Palicourea suerrensis,BZN,701.5272986140766,23.9965000152588,145
113,Palicourea suerrensis,CLM,701.5272986140766,23.9965000152588,138
113,Palicourea suerrensis,COS,701.5272986140766,23.9965000152588,84
113,Palicourea suerrensis,HON,701.5272986140766,23.9965000152588,63
113,Palicourea suerrensis,NIC,701.5272986140766,23.9965000152588,70
113,Palicourea suerrensis,PAN,701.5272986140766,23.9965000152588,89
114,Palicourea dichroa,PAN,738.302631578947,24.5048683243138,89
115,Petchia madagascariensis,MDG,216.717628705148,26.2792491912842,65
116,Pergularia daemia,AFG,446.7360589376254,26.6487503051758,37
116,Pergularia daemia,AND,446.7360589376254,26.6487503051758,62
116,Pergularia daemia,ANG,446.7360589376254,26.6487503051758,77
116,Pergularia daemia,ASS,446.7360589376254,26.6487503051758,118
116,Pergularia daemia,BAN,446.7360589376254,26.6487503051758,125
116,Pergularia daemia,BEN,446.7360589376254,26.6487503051758,73
116,Pergularia daemia,BKN,446.7360589376254,26.6487503051758,46
116,Pergularia daemia,BOT,446.7360589376254,26.6487503051758,24
116,Pergularia daemia,BUR,446.7360589376254,26.6487503051758,41
116,Pergularia daemia,CAF,446.7360589376254,26.6487503051758,95
116,Pergularia daemia,CHA,446.7360589376254,26.6487503051758,37
116,Pergularia daemia,CMN,446.7360589376254,26.6487503051758,125
116,Pergularia daemia,CPP,446.7360589376254,26.6487503051758,33
116,Pergularia daemia,CPV,446.7360589376254,26.6487503051758,15
116,Pergularia daemia,DJI,446.7360589376254,26.6487503051758,14
116,Pergularia daemia,EQG,446.7360589376254,26.6487503051758,31
116,Pergularia daemia,ERI,446.7360589376254,26.6487503051758,21
116,Pergularia daemia,ETH,446.7360589376254,26.6487503051758,47
116,Pergularia daemia,GAM,446.7360589376254,26.6487503051758,29
116,Pergularia daemia,GGI,446.7360589376254,26.6487503051758,33
116,Pergularia daemia,GHA,446.7360589376254,26.6487503051758,85
116,Pergularia daemia,GNB,446.7360589376254,26.6487503051758,48
116,Pergularia daemia,GUI,446.7360589376254,26.6487503051758,89
116,Pergularia daemia,IND,446.7360589376254,26.6487503051758,142
116,Pergularia daemia,IRN,446.7360589376254,26.6487503051758,40
116,Pergularia daemia,IVO,446.7360589376254,26.6487503051758,93
116,Pergularia daemia,KEN,446.7360589376254,26.6487503051758,85
116,Pergularia daemia,LBR,446.7360589376254,26.6487503051758,77
116,Pergularia daemia,MLI,446.7360589376254,26.6487503051758,41
116,Pergularia daemia,MLW,446.7360589376254,26.6487503051758,70
116,Pergularia daemia,MOZ,446.7360589376254,26.6487503051758,82
116,Pergularia daemia,MTN,446.7360589376254,26.6487503051758,14
116,Pergularia daemia,MYA,446.7360589376254,26.6487503051758,174
116,Pergularia daemia,NAM,446.7360589376254,26.6487503051758,20
116,Pergularia daemia,NEP,446.7360589376254,26.6487503051758,108
116,Pergularia daemia,NGA,446.7360589376254,26.6487503051758,116
116,Pergularia daemia,NGR,446.7360589376254,26.6487503051758,16
116,Pergularia daemia,OMA,446.7360589376254,26.6487503051758,20
116,Pergularia daemia,PAK,446.7360589376254,26.6487503051758,61
116,Pergularia daemia,RWA,446.7360589376254,26.6487503051758,34
116,Pergularia daemia,SAU,446.7360589376254,26.6487503051758,28
116,Pergularia daemia,SEN,446.7360589376254,26.6487503051758,55
116,Pergularia daemia,SIN,446.7360589376254,26.6487503051758,16
116,Pergularia daemia,SOM,446.7360589376254,26.6487503051758,34
116,Pergularia daemia,SRL,446.7360589376254,26.6487503051758,92
116,Pergularia daemia,SUD,446.7360589376254,26.6487503051758,72
116,Pergularia daemia,TAN,446.7360589376254,26.6487503051758,109
116,Pergularia daemia,UGA,446.7360589376254,26.6487503051758,76
116,Pergularia daemia,WHM,446.7360589376254,26.6487503051758,82
116,Pergularia daemia,YEM,446.7360589376254,26.6487503051758,27
116,Pergularia daemia,ZAI,446.7360589376254,26.6487503051758,136
116,Pergularia daemia,ZAM,446.7360589376254,26.6487503051758,68
116,Pergularia daemia,ZIM,446.7360589376254,26.6487503051758,63
117,Gynochthodes jasminoides,NSW,348.2058787565512,17.1717491149902,18
117,Gynochthodes jasminoides,NTA,348.2058787565512,17.1717491149902,27
117,Gynochthodes jasminoides,NWG,348.2058787565512,17.1717491149902,69
117,Gynochthodes jasminoides,QLD,348.2058787565512,17.1717491149902,56
118,Funtumia elastica,BEN,565.7973780232128,25.363000869751,73
118,Funtumia elastica,CAB,565.7973780232128,25.363000869751,37
118,Funtumia elastica,CAF,565.7973780232128,25.363000869751,95
118,Funtumia elastica,CMN,565.7973780232128,25.363000869751,125
118,Funtumia elastica,CON,565.7973780232128,25.363000869751,102
118,Funtumia elastica,EQG,565.7973780232128,25.363000869751,31
118,Funtumia elastica,GAB,565.7973780232128,25.363000869751,99
118,Funtumia elastica,GGI,565.7973780232128,25.363000869751,33
118,Funtumia elastica,GHA,565.7973780232128,25.363000869751,85
118,Funtumia elastica,GUI,565.7973780232128,25.363000869751,89
118,Funtumia elastica,IVO,565.7973780232128,25.363000869751,93
118,Funtumia elastica,LBR,565.7973780232128,25.363000869751,77
118,Funtumia elastica,NGA,565.7973780232128,25.363000869751,116
118,Funtumia elastica,SEN,565.7973780232128,25.363000869751,55
118,Funtumia elastica,SIE,565.7973780232128,25.363000869751,73
118,Funtumia elastica,SUD,565.7973780232128,25.363000869751,72
118,Funtumia elastica,TAN,565.7973780232128,25.363000869751,109
118,Funtumia elastica,UGA,565.7973780232128,25.363000869751,76
118,Funtumia elastica,ZAI,565.7973780232128,25.363000869751,136
119,Kibatalia maingayi,BOR,614.9893321693172,26.4104995727539,100
119,Kibatalia maingayi,MLY,614.9893321693172,26.4104995727539,152
119,Kibatalia maingayi,PHI,614.9893321693172,26.4104995727539,93
119,Kibatalia maingayi,SUM,614.9893321693172,26.4104995727539,99
119,Kibatalia maingayi,THA,614.9893321693172,26.4104995727539,205
120,Voacanga globosa,PHI,418.758241758242,25.4529738924066,93
121,Eumachia lyciiflora,NWC,156.882352941176,22.2212967574596,49
122,Uncaria scandens,ASS,514.3481865618469,16.70533462579813,118
122,Uncaria scandens,BAN,514.3481865618469,16.70533462579813,125
122,Uncaria scandens,CHC,514.3481865618469,16.70533462579813,226
122,Uncaria scandens,CHH,514.3481865618469,16.70533462579813,84
122,Uncaria scandens,CHS,514.3481865618469,16.70533462579813,179
122,Uncaria scandens,CHT,514.3481865618469,16.70533462579813,73
122,Uncaria scandens,EHM,514.3481865618469,16.70533462579813,114
122,Uncaria scandens,LAO,514.3481865618469,16.70533462579813,120
122,Uncaria scandens,MYA,514.3481865618469,16.70533462579813,174
122,Uncaria scandens,NEP,514.3481865618469,16.70533462579813,108
122,Uncaria scandens,THA,514.3481865618469,16.70533462579813,205
122,Uncaria scandens,VIE,514.3481865618469,16.70533462579813,201
122,Uncaria scandens,WHM,514.3481865618469,16.70533462579813,82
123,Cynanchum wilfordii,CHC,280.8371308743646,12.0152497291565,226
123,Cynanchum wilfordii,CHM,280.8371308743646,12.0152497291565,29
123,Cynanchum wilfordii,CHN,280.8371308743646,12.0152497291565,69
123,Cynanchum wilfordii,CHS,280.8371308743646,12.0152497291565,179
123,Cynanchum wilfordii,CHT,280.8371308743646,12.0152497291565,73
123,Cynanchum wilfordii,JAP,280.8371308743646,12.0152497291565,66
123,Cynanchum wilfordii,KOR,280.8371308743646,12.0152497291565,45
123,Cynanchum wilfordii,PRM,280.8371308743646,12.0152497291565,22
124,Catunaregam spinosa,BAN,516.6778041785867,23.7567501068115,125
124,Catunaregam spinosa,CBD,516.6778041785867,23.7567501068115,139
124,Catunaregam spinosa,CHC,516.6778041785867,23.7567501068115,226
124,Catunaregam spinosa,CHH,516.6778041785867,23.7567501068115,84
124,Catunaregam spinosa,CHS,516.6778041785867,23.7567501068115,179
124,Catunaregam spinosa,EHM,516.6778041785867,23.7567501068115,114
124,Catunaregam spinosa,IND,516.6778041785867,23.7567501068115,142
124,Catunaregam spinosa,JAW,516.6778041785867,23.7567501068115,102
124,Catunaregam spinosa,LAO,516.6778041785867,23.7567501068115,120
124,Catunaregam spinosa,MLY,516.6778041785867,23.7567501068115,152
124,Catunaregam spinosa,MYA,516.6778041785867,23.7567501068115,174
124,Catunaregam spinosa,NEP,516.6778041785867,23.7567501068115,108
124,Catunaregam spinosa,PAK,516.6778041785867,23.7567501068115,61
124,Catunaregam spinosa,SRL,516.6778041785867,23.7567501068115,92
124,Catunaregam spinosa,TAI,516.6778041785867,23.7567501068115,89
124,Catunaregam spinosa,THA,516.6778041785867,23.7567501068115,205
124,Catunaregam spinosa,VIE,516.6778041785867,23.7567501068115,201
124,Catunaregam spinosa,WHM,516.6778041785867,23.7567501068115,82
125,Cynanchum rostellatum,AMU,244.85450419315987,12.1757497787476,16
125,Cynanchum rostellatum,CHC,244.85450419315987,12.1757497787476,226
125,Cynanchum rostellatum,CHI,244.85450419315987,12.1757497787476,42
125,Cynanchum rostellatum,CHM,244.85450419315987,12.1757497787476,29
125,Cynanchum rostellatum,CHN,244.85450419315987,12.1757497787476,69
125,Cynanchum rostellatum,CHQ,244.85450419315987,12.1757497787476,33
125,Cynanchum rostellatum,CHS,244.85450419315987,12.1757497787476,179
125,Cynanchum rostellatum,CHT,244.85450419315987,12.1757497787476,73
125,Cynanchum rostellatum,JAP,244.85450419315987,12.1757497787476,66
125,Cynanchum rostellatum,KHA,244.85450419315987,12.1757497787476,20
125,Cynanchum rostellatum,KOR,244.85450419315987,12.1757497787476,45
125,Cynanchum rostellatum,KUR,244.85450419315987,12.1757497787476,9
125,Cynanchum rostellatum,PRM,244.85450419315987,12.1757497787476,22
126,Ceriscoides turgida,AND,524.9791984131261,25.7950000762939,62
126,Ceriscoides turgida,ASS,524.9791984131261,25.7950000762939,118
126,Ceriscoides turgida,BAN,524.9791984131261,25.7950000762939,125
126,Ceriscoides turgida,CBD,524.9791984131261,25.7950000762939,139
126,Ceriscoides turgida,EHM,524.9791984131261,25.7950000762939,114
126,Ceriscoides turgida,IND,524.9791984131261,25.7950000762939,142
126,Ceriscoides turgida,LAO,524.9791984131261,25.7950000762939,120
126,Ceriscoides turgida,MYA,524.9791984131261,25.7950000762939,174
126,Ceriscoides turgida,SRL,524.9791984131261,25.7950000762939,92
126,Ceriscoides turgida,THA,524.9791984131261,25.7950000762939,205
126,Ceriscoides turgida,VIE,524.9791984131261,25.7950000762939,201
126,Ceriscoides turgida,WHM,524.9791984131261,25.7950000762939,82
127,Galium maximoviczii,CHI,266.9776780119498,10.6652498245239,42
127,Galium maximoviczii,CHM,266.9776780119498,10.6652498245239,29
127,Galium maximoviczii,CHN,266.9776780119498,10.6652498245239,69
127,Galium maximoviczii,CHS,266.9776780119498,10.6652498245239,179
127,Galium maximoviczii,KOR,266.9776780119498,10.6652498245239,45
127,Galium maximoviczii,PRM,266.9776780119498,10.6652498245239,22
128,Tabernaemontana eusepaloides,MDG,216.717628705148,22.3785160714339,65
129,Trachelospermum asiaticum,ASS,496.3232859612978,14.9479999542236,118
129,Trachelospermum asiaticum,BAN,496.3232859612978,14.9479999542236,125
129,Trachelospermum asiaticum,BOR,496.3232859612978,14.9479999542236,100
129,Trachelospermum asiaticum,CHC,496.3232859612978,14.9479999542236,226
129,Trachelospermum asiaticum,CHH,496.3232859612978,14.9479999542236,84
129,Trachelospermum asiaticum,CHS,496.3232859612978,14.9479999542236,179
